best_shubert2_step0_poor10rich0
eval_cnt fitness r/i/p
1 -0.1830154446832766 i
2 -49.82132187064192 i
9 -64.09553330300842 i
80 -65.91435933547726 r
120 -71.18726122011627 r
160 -74.99876505629332 p
190 -79.14981806948052 p
453 -79.15234361487994 r
463 -79.15412054368083 r
471 -79.31822582957119 p
643 -79.3628125543178 p
724 -79.3628125550125 r
765 -79.36331287008757 r
775 -79.36335366861752 r
815 -79.36458140871736 r
845 -79.3649255743979 r
855 -79.36625555936179 r
876 -79.36640083900113 r
884 -79.39334981240114 p
1097 -79.39341672465183 r
1148 -79.39545063340732 r
1259 -79.39545063383696 r
1269 -79.39562184383098 r
1279 -79.39584831329374 r
1319 -79.39587770664615 r
1329 -79.39670027412261 r
1360 -79.39698506548416 r
1370 -79.39765836266186 r
1438 -79.4059699969659 p
1561 -79.40697766504078 r
1571 -79.40730438990435 r
1591 -79.4074206743136 r
1611 -79.40833844124938 r
1621 -79.40950802893131 r
1641 -79.41009663770019 r
1651 -79.41066302069807 r
1661 -79.41067835417672 r
1672 -79.41071009467467 r
1692 -79.41086403431122 r
1712 -79.41088374610091 r
1783 -79.41088374611205 r
1823 -79.41089693342593 r
1833 -79.41090509816777 r
1873 -79.41091031890619 r
1914 -79.41091232944183 r
1984 -79.410912329447 r
2035 -79.410912909751 r
2105 -79.41091290975488 r
2136 -79.41091299177045 r
2174 -123.19644539958331 p
2206 -154.88026110138594 r
2255 -154.90323440934233 p
2266 -154.92139297875747 r
2286 -154.94443115124818 r
2291 -184.37093175323784 p
2455 -185.8588223523624 p
2476 -186.3017210271886 p
2487 -186.68423534113427 r
2557 -186.68423534194156 r
2567 -186.68484066978385 r
2587 -186.6856640155297 r
2608 -186.68587387961415 r
2648 -186.68818651170696 r
2658 -186.68938546409703 r
2688 -186.69346129511206 r
2698 -186.69627516083912 r
2709 -186.7006556815955 r
2719 -186.7045635436479 r
2729 -186.7085486043141 r
2769 -186.71042182446396 r
2799 -186.7108859265501 r
2809 -186.71608726196433 r
2830 -186.71625332076428 r
2840 -186.71790584606208 r
2850 -186.72260655216564 r
2860 -186.72517567760934 r
2870 -186.72549043985705 r
2920 -186.72667453111865 r
2941 -186.72802689523039 r
2971 -186.73021978788208 r
2991 -186.73088756678257 r
3001 -186.73089584876865 r
3082 -186.73089584877147 r
3092 -186.73089907741812 r
3132 -186.73090690835923 r
3223 -186.73090690837054 r
3233 -186.7309087182297 r
3304 -186.73090871823052 r
3314 -186.7309087516884 r
3385 -186.73090875168867 r
3465 -186.7309087516908 r
3546 -186.730908751693 r
3627 -186.7309087516956 r
3697 -186.73090875169578 r
3788 -186.7309087516967 r
3798 -186.730908824075 r
3879 -186.73090882407584 r
3950 -186.73090882407607 r
4030 -186.73090882407652 r
4101 -186.7309088240772 r
4212 -186.7309088240782 r
4293 -186.7309088240787 r
4363 -186.7309088240788 r
4434 -186.7309088240791 r
4505 -186.73090882407953 r
4646 -186.73090882408 r
4737 -186.73090882408073 r
4807 -186.7309088240809 r
4878 -186.73090882408175 r
4949 -186.73090882408218 r
5019 -186.7309088240833 r
5110 -186.73090882408363 r
5181 -186.73090882408394 r
5262 -186.73090882408405 r
5332 -186.73090882408448 r
5403 -186.73090882408474 r
5473 -186.73090882408542 r
5554 -186.73090882408601 r
5685 -186.7309088240862 r
5756 -186.73090882408695 r
5827 -186.7309088240872 r
5917 -186.73090882408746 r
5988 -186.73090882408823 r
6079 -186.73090882408846 r
6150 -186.73090882408866 r
6200 -186.73090882757987 r
6281 -186.73090882758015 r
6351 -186.7309088275804 r
6422 -186.7309088275809 r
