pass_rich_dj2_step0_poor3rich7
eval_cnt worst_rich_fitness new_rich_fitness
12 12.50191190111088 6.014358666737786
13 12.50191190111088 1.2849778384954031
131 14.354329427656005 4.743269076044953
132 14.354329427656005 4.786864938699447
253 7.1401222920932454 6.382533255222183
275 6.382533255222183 5.938028097464489
285 6.077528450231768 5.597805743237062
295 5.597805743237062 5.359630818050755
335 5.027571318347299 4.986263930769668
345 4.986263930769668 4.500184515747893
355 4.489010631923572 4.314991862107176
364 4.132592688041638 3.990475623743024
365 4.132592688041638 3.687234899470701
384 3.652596264742044 3.5286134311510025
403 3.38536778542998 3.2234781988899996
404 3.38536778542998 3.32662002482547
405 3.38536778542998 3.0562981991771254
413 3.0562981991771254 2.9241639043963787
423 3.0382874503851696 2.7258603115298117
424 3.0382874503851696 2.8084140410570333
425 3.0382874503851696 2.6503254765746798
454 2.5892813937636445 2.5656581927456723
513 1.387537284045133 1.3513548936969835
514 1.387537284045133 1.1717099942285636
515 1.387537284045133 0.9879160790348022
523 1.1717099942285636 0.934457800632553
525 1.1717099942285636 0.8447564614981509
544 0.8685877809346008 0.6128185167518111
554 0.6128185167518111 0.5710735379484891
555 0.6128185167518111 0.6059356114080776
564 0.5710735379484891 0.4817853969465759
565 0.5710735379484891 0.5093832491234991
575 0.5093832491234991 0.34420385965418365
583 0.4413824952161352 0.3353874504276268
584 0.4413824952161352 0.4196967843911078
585 0.4413824952161352 0.37379341694831225
593 0.3353874504276268 0.29354781643494854
594 0.3353874504276268 0.2403200006978284
603 0.29067688143493425 0.25343642994205284
604 0.29067688143493425 0.23655642067265073
605 0.29067688143493425 0.23019911505286783
613 0.23655642067265073 0.16184649125373146
615 0.23655642067265073 0.1032631951063199
623 0.19904834066851704 0.16705469766595873
624 0.19904834066851704 0.11265338563385749
625 0.19904834066851704 0.08048237941369404
633 0.11943753653117825 0.11596183349411043
644 0.11596183349411043 0.06453182730889291
645 0.11596183349411043 0.04397427520991054
654 0.09260182238150802 0.06445119732877576
664 0.0659209025602597 0.043266169842465854
665 0.0659209025602597 0.06557304203736089
673 0.03807835816422563 0.03365059706333854
675 0.03807835816422563 0.025256895906841936
685 0.025926586045975614 0.01669328177625574
693 0.025256895906841936 0.009356745409319848
695 0.025256895906841936 0.002937623839474858
704 0.009356745409319848 0.003521676136618322
705 0.009356745409319848 0.001971118671050817
744 0.003521676136618322 0.0006058284163266025
765 0.002582956118704729 0.0021446356102768007
774 0.0021446356102768007 0.00018296237926866826
835 0.0009646681041844583 0.00036616005072282896
926 0.0003165208786724687 4.4840366308993146e-05
946 0.00018296237926866826 0.0001365612060122057
995 0.0001365612060122057 4.997566974470613e-05
1066 8.473970204450763e-05 6.086965069246651e-05
1227 4.4840366015598226e-05 1.1834249047695238e-05
1378 1.1834249020783854e-05 4.144296417393274e-06
1529 7.776845751223526e-06 4.121248890159127e-06
1750 1.2252161988881376e-06 4.349872451822845e-07
1770 4.349872451822845e-07 3.213314218451832e-07

13 11.150725257085082 0.20235180625138563
53 27.22041990191133 27.182526530401084
63 27.182526530401084 25.442716088886492
83 25.442716088886492 23.835683647398476
93 24.781918971382332 24.686609113923964
123 23.835683647398476 23.058157825499492
