pass_rich_deceptive2_step0_poor7rich3
eval_cnt worst_rich_fitness new_rich_fitness
11 -0.011713759807990753 -0.1310968503820242
12 -0.011713759807990753 -0.09253797109733702
13 -0.011713759807990753 -0.07787797964272736
14 -0.011713759807990753 -0.028559104780519064
16 -0.011713759807990753 -0.0956884366723927
17 -0.011713759807990753 -0.025082299445982774
37 -0.1513630451179342 -0.1970382018556599
77 -0.1970382018556599 -0.2404470446824425
127 -0.3391939651409337 -0.4149227227538704
207 -0.4403242110105595 -0.44040018214135873
216 -0.44040018214135873 -0.45192669843855143
224 -0.45192669843855143 -0.45537876757309204
227 -0.45192669843855143 -0.45567952981905874
254 -0.4869457621176849 -0.5083221642793554
266 -0.5083221642793554 -0.5165880565418944
287 -0.5165880565418944 -0.5217859088865994
295 -0.5217859088865994 -0.546528369251835
305 -0.546528369251835 -0.557470898779413
1224 -0.5704452128535621 -0.7087783864465245
2288 -0.5724326547943062 -0.621156139367671
2391 -0.5865538157653906 -0.586908785842235
2412 -0.586908785842235 -0.7049374935823656
2735 -0.7049374935823656 -0.7266343152923844
2795 -0.7266343152923844 -0.738388739899713
2846 -0.738388739899713 -0.7499317599954181
3853 -0.7505044723238703 -0.7541301402283954
3929 -0.7541301402283954 -0.8246269749897145
8954 -0.7680220300920589 -0.9784197318398041

11 -0.1586604254351475 -0.1697641821668446
15 -0.1586604254351475 -0.29153561261942035
16 -0.1586604254351475 -0.2524298481645846
17 -0.1586604254351475 -0.23569430373962125
193 -0.4244444835517003 -0.4875395384371849
329 -0.5594298589693024 -0.6688234005441398
408 -0.5600661011553736 -0.592364935607449
434 -0.5723478206470101 -0.6644789808555727
438 -0.5723478206470101 -0.5804022439305253
681 -0.877416061262271 -0.9254361966472768
710 -0.9106652091550791 -0.921238739355965
711 -0.9106652091550791 -0.92780711617319
791 -0.9254361966472768 -0.9934111103990428
1100 -0.9623233296131932 -0.9663354893005922
1133 -0.9663354893005922 -0.9673111461133396
1149 -0.9673111461133396 -0.9809267285955605
1334 -0.9809267285955605 -0.9809619903454659

11 -0.23980127302779009 -0.40339683678987037
12 -0.23980127302779009 -0.27035990908674223
17 -0.23980127302779009 -0.413910789106845
57 -0.3041220907310959 -0.3062360472103643
107 -0.420802658543752 -0.5142482983183296
847 -0.5704607666973983 -0.6512016128303059
993 -0.6512016128303059 -0.6616355244547741
1215 -0.6717404473339492 -0.7164534612337624
1283 -0.7065122910371232 -0.7160368050986098
1385 -0.7160368050986098 -0.7316674940608873
1605 -0.7189603053534195 -0.7545001539863512
1908 -0.7545001539863512 -0.7552254327436966
2257 -0.7590044861255276 -0.889802958655021
2430 -0.889802958655021 -0.9158342998373231
2613 -0.9158342998373231 -0.950646019044538
2629 -0.9158342998373231 -0.9889392132469339

12 -0.05391835080328794 -0.19461022436303027
13 -0.05391835080328794 -0.10949908477021968
14 -0.05391835080328794 -0.27950292601633947
16 -0.05391835080328794 -0.2894618016280465
17 -0.05391835080328794 -0.1402196211428161
76 -0.2085089314985442 -0.31231666768453353
157 -0.35181910343273304 -0.3872993402111525
187 -0.3872993402111525 -0.46393241033165944
196 -0.46393241033165944 -0.5114964308710046
207 -0.5114964308710046 -0.7501715678895657
498 -0.7308557522744874 -0.7318443037601093
519 -0.7318443037601093 -0.7321931254203662
539 -0.7321931254203662 -0.7442202886941699
680 -0.7442202886941699 -0.7449404992704203
1440 -0.7468407224780758 -0.8500856224563695
1715 -0.9014760334972615 -0.9296947667532357
1743 -0.9296947667532357 -0.953241343732117
1748 -0.9296947667532357 -0.9301052189113757
1818 -0.953241343732117 -0.9649683202882489

12 -0.15270319370158555 -0.27411502880524313
13 -0.15270319370158555 -0.5111245915116717
14 -0.15270319370158555 -0.24806565061979266
57 -0.2695109119025402 -0.2706638631853671
87 -0.30773895175913785 -0.3270963863292632
105 -0.3694357409298933 -0.42271904573774144
116 -0.40559353945647325 -0.5162321099753527
144 -0.4749354290856702 -0.5051065489089093
175 -0.5162321099753527 -0.5977424051748944
318 -0.6148973604379471 -0.7162597534234174
407 -0.7162597534234174 -0.8880675976106007
408 -0.7162597534234174 -0.7524925067374195
447 -0.8880675976106007 -0.9061325203388069
505 -0.9061325203388069 -0.964839135161962
508 -0.9061325203388069 -0.9318847950740251
649 -0.964839135161962 -0.9676339028997992
917 -0.9756946119524937 -0.9789302181785624
1082 -0.9789302181785624 -0.9925818308549895

11 -0.0010669106183340297 -0.028984908114170236
12 -0.0010669106183340297 -0.22809014547377648
13 -0.0010669106183340297 -0.16450453845350238
14 -0.0010669106183340297 -0.15696404879408854
15 -0.0010669106183340297 -0.11381656804664601
16 -0.0010669106183340297 -0.21564644369163166
17 -0.0010669106183340297 -0.02503173502345162
26 -0.18821218279337648 -0.19158486922458456
47 -0.198193218553135 -0.20739927610632602
56 -0.20739927610632602 -0.22104952025324526
57 -0.20739927610632602 -0.22266297548877548
66 -0.22266297548877548 -0.26294170148156926
67 -0.22266297548877548 -0.27721120805161015
96 -0.27721120805161015 -0.36121399331428744
117 -0.3098824038569594 -0.31288864387116055
247 -0.4326079685738767 -0.6329788927386127
577 -0.7683995521960091 -0.7686086041543212
639 -0.7686086041543212 -0.9196318596442037
770 -0.9431968966128532 -0.9606907411467482
902 -0.9606907411467482 -0.9763173432211304
1001 -0.9763173432211304 -0.9879675301007587
1032 -0.9842533868071968 -0.9885361446112685
1082 -0.9879675301007587 -0.9882484845090923
1142 -0.9885361446112685 -0.9908902079635986

11 -0.008757480039329375 -0.14832403830342877
13 -0.008757480039329375 -0.20999539379606708
14 -0.008757480039329375 -0.044440048743952
15 -0.008757480039329375 -0.21241273052743817
16 -0.008757480039329375 -0.03149955883218968
