best_dj2_step0_poor7rich3
eval_cnt fitness r/i/p
1 19.41615524490565 i
2 6.755975908401231 i
3 0.9609818998556838 i
5 0.7864600031267206 i
15 0.7286882456767507 p
70 0.6125233462722677 r
80 0.5065323674772814 r
90 0.342650319550301 r
100 0.17209482828427106 r
110 0.08732464061807675 r
120 0.018213975441614676 r
160 0.004012701872806514 r
170 0.003362063589560071 r
200 0.0033271569276977705 r
210 0.000332562436526519 r
450 0.0002775041570029853 r
456 0.0002322641878048944 p
460 0.00022429104101711491 r
529 0.00019143488128519088 r
609 0.00018164535743803208 r
620 0.00017109009183426474 r
624 0.00010765049022042891 p
726 6.153706846392438e-05 p
754 3.111140765357371e-06 p
1000 3.111140702123865e-06 r
1010 2.977952358087568e-06 r
1040 2.846902434802924e-06 r
1069 1.0387878842371159e-06 r
1080 9.334270105467746e-07 r
1129 2.191223659252598e-07 r
1140 2.0571096810366577e-07 r
1180 1.4137653722371056e-07 r
1209 1.365715975304662e-07 r
1220 3.418373862006552e-08 r
1240 1.9038551712342098e-08 r
1310 1.9038532740477862e-08 r
1330 1.2851220067229208e-08 r
1350 3.5984064855143535e-09 r
1359 3.378683525719153e-09 r
1440 1.9940162583023383e-09 r
1461 7.851174425241449e-10 r
1582 7.851159885512335e-10 r
1622 6.995504397261642e-10 r
1623 6.754941111231186e-10 r
1703 6.754921560129459e-10 r
1733 1.4267109810287605e-11 r
1825 1.4266862813784882e-11 r
1936 1.4266628800030818e-11 r
2016 1.4265975585456998e-11 r
2097 1.4265918622633848e-11 r
2168 1.4265575731673872e-11 r
2258 1.426535810385691e-11 r
2339 1.4265221353989405e-11 r
2420 1.4265105121532122e-11 r
2491 1.426482126084309e-11 r
2622 1.4264457317743493e-11 r
2661 1.2006013925117756e-11 r
2733 1.2005812084773864e-11 r
2753 6.779713288964783e-12 r
2834 6.779594245843712e-12 r
2904 6.77938331137281e-12 r
2975 6.778929106109749e-12 r
3046 6.778449912486706e-12 r
3116 6.7782899300810035e-12 r
3157 3.1027264311717367e-12 r
