pass_rich_rosenbrock2_step1_poor5rich5
eval_cnt worst_rich_fitness new_rich_fitness
11 770.5972605615283 94.34191147979415
12 770.5972605615283 112.6771987721413
13 770.5972605615283 16.085231983897145
14 770.5972605615283 470.8520406808413
15 770.5972605615283 12.42887270415958
131 39.78198638291944 7.015222405126117
132 39.78198638291944 8.860282482318937
257 6.634359938064748 4.517997739673128
337 4.815863896590931 4.756465241893407
347 4.62744198651557 4.343093549697764
377 3.8452658357047067 1.2301083125204715
447 2.9717789375905097 2.4569157601624343
567 1.3803572896878573 1.3194139904669548
568 1.3803572896878573 1.3294031995059303
578 1.3194139904669548 1.3054067849825892
588 1.3054067849825892 1.2422536824206143
598 1.2422536824206143 1.240680635383753
647 1.224066991992761 1.2070156713858675
657 1.2070156713858675 1.1965716883921993
667 1.1965716883921993 1.1804928135445714
686 1.1804928135445714 1.130397579170787
688 1.1804928135445714 1.1620807263010888
708 1.0452133351344637 1.03851367030019
728 1.020545923099627 0.987728230157658
756 0.987728230157658 0.9776145335103458
758 0.987728230157658 0.9842682841561005
767 0.9776145335103458 0.9581869503564944
786 0.9446242092329197 0.9285384078668437
798 0.9285384078668437 0.9199294951460281
806 0.8974988167216408 0.8436054277601622
808 0.8974988167216408 0.866603802379672
817 0.8436054277601622 0.8401878864025327
818 0.8436054277601622 0.831524389345007
837 0.831524389345007 0.7939628558926172
857 0.7939628558926172 0.7666580980426843
876 0.7401040073186093 0.727166723911187
888 0.727166723911187 0.7242453092723163
898 0.7200922588881428 0.7110280486277006
928 0.5938377452359715 0.581595201203667
958 0.5153468184785764 0.49949358893440343
968 0.49949358893440343 0.47965793091982956
978 0.47965793091982956 0.4692711088066292
1018 0.4676856768196462 0.429771220340531
1098 0.4263982005592172 0.4140733746700251
1108 0.4140733746700251 0.39533783629453484
1118 0.39533783629453484 0.3944571818125999
1138 0.3944571818125999 0.38996418828984225
1228 0.3509419663065 0.3369497524616934
1256 0.3427587136740423 0.33609009351560015
1288 0.33609009351560015 0.3350023213759564
1307 0.3350023213759564 0.3289534019808809
1338 0.3289534019808809 0.3271063256687391
1348 0.3271063256687391 0.3185157523912873
1357 0.3234763469636879 0.31800972611943124
1358 0.3234763469636879 0.3181988600842052
1377 0.31314671407519706 0.31308229856058734
1378 0.31314671407519706 0.3110875192796088
1387 0.3106353496878018 0.3089309836811856
1396 0.3089309836811856 0.3079681149221526
1397 0.3089309836811856 0.30867477627677253
1407 0.3079681149221526 0.303636390426342
1478 0.28536850373703954 0.281875851166718
1498 0.281875851166718 0.2808814599195798
1507 0.2808814599195798 0.2800671404129579
1508 0.2808814599195798 0.27823003322526774
1517 0.2759331199740163 0.2732324600325053
1528 0.2732324600325053 0.2726466197766699
1537 0.2699967659274946 0.2669108555406026
1538 0.2699967659274946 0.26859327727163373
1548 0.2645512037182439 0.2634610384398334
1598 0.24960869538327105 0.24640513319630356
1606 0.24640513319630356 0.24393435240049763
1607 0.24640513319630356 0.24467868791444844
1608 0.24640513319630356 0.2449252065119561
1617 0.24393435240049763 0.24170629650807207
1618 0.24393435240049763 0.24246115253200298
1628 0.24170629650807207 0.23968362762348597
1636 0.23968362762348597 0.23825594187789387
1637 0.23968362762348597 0.2393427717346671
1646 0.23825594187789387 0.23717430765883632
1677 0.23289379662881957 0.23241781020248273
1678 0.23289379662881957 0.22963098729446033
1696 0.22826349729492704 0.22547639828799756
1708 0.22547639828799756 0.22408590100475373
1717 0.22408590100475373 0.22060271515742633
1726 0.220001836183093 0.21610393248231655
1738 0.21610393248231655 0.21533054805447874
1778 0.21429026596845138 0.2122172996324087
1787 0.2122172996324087 0.21081327966556407
1788 0.2122172996324087 0.21157650367629727
1806 0.21081327966556407 0.20601531514163263
1818 0.20601531514163263 0.20364479320229273
1828 0.20364479320229273 0.20292756459812425
1838 0.20292756459812425 0.19967284799275925
1847 0.19967284799275925 0.19613779706367646
1858 0.1938523226955027 0.19348165463331068
1868 0.19072893294932608 0.18965673158966348
1878 0.18965673158966348 0.18955021271744324
1887 0.18955021271744324 0.18776070090291141
1888 0.18955021271744324 0.18757395722484754
1897 0.18757395722484754 0.18655460597788734
1898 0.18757395722484754 0.18464788942240462
1918 0.1809280045039045 0.17279568916324695
1938 0.17279568916324695 0.17074828621600005
1947 0.17074828621600005 0.17062780877301212
1948 0.17074828621600005 0.1652833083929161
1976 0.16520581357678368 0.16324686080267956
1987 0.16324686080267956 0.16159410180263165
1998 0.16159410180263165 0.15903203559316847
2018 0.15703234654886797 0.15563569214373277
2028 0.15563569214373277 0.15514000733092928
2037 0.15514000733092928 0.1546723281786466
2068 0.14944144002820986 0.1481353378324034
2077 0.1481353378324034 0.14675128527761425
2098 0.14675128527761425 0.14535765792035868
2107 0.14535765792035868 0.14391708796471595
2118 0.1434138731505442 0.13939342133328705
2197 0.13939342129905327 0.13816433072082707
2318 0.1381156801104844 0.13757522285264995
2319 0.1381156801104844 0.1371857803341383
2369 0.13666935703939384 0.1350224504983512
2379 0.1350224504983512 0.1327252155505578
2419 0.13168502004367158 0.12876856974270204
2429 0.12928201961454935 0.12735116696364376
2508 0.12435996872188737 0.12046415520057667
2579 0.12433878389179644 0.12414300981485357
2719 0.12409308754828458 0.12166575450789194
2779 0.11670770217037495 0.002570099507616397
2880 0.10268626276763068 0.10261407934995176
2899 0.10261407934995176 0.10213423201939574
2910 0.10213423201939574 0.09953012928975302
2939 0.09953012925687961 0.09801144599265214
2947 0.09801144599265214 0.09396596333293462
2949 0.09801144599265214 0.09679664541702492
2970 0.09396596333293462 0.09283208697794919
2987 0.0918192545278691 0.09157662493002791
3000 0.08968338005848923 0.08675981089353459
3010 0.0862756667917238 0.0850860761949812
3090 0.08296637733852953 0.08296297975610026
3109 0.0828221806748805 0.07800396157603023
3260 0.07765740830768687 0.07689710211999826
3280 0.07689710211999826 0.07649729049454526
3291 0.07649729049454526 0.07557441690226659
3311 0.07557441690226659 0.07555265847376963
3321 0.07555265847376963 0.07170233824707804
3419 0.070760278277699 0.06871114257485879
3421 0.070760278277699 0.07002847533889846
3431 0.0691515900279053 0.06795249983770292
4065 0.0672900095747035 0.06669444077579204
4082 0.06669444077579204 0.06603058515677306
4217 0.06605384096643471 0.06418411823413697
4296 0.06256476927581384 0.044580006088271576
4327 0.05999117716087185 0.05822459296894778
4478 0.05822149248143063 0.05643186664209761
4518 0.05643186663634576 0.05544020432744866
4699 0.05527519450752756 0.0535825082210179
4840 0.05113976883285738 0.05089226336471567
4928 0.05047185420594628 0.04572492961792439
4970 0.04572492961792439 0.04486178311177365
4978 0.04486178311177365 0.026667088981255926
5149 0.021233807880789633 0.021025417713473108
5269 0.01955968760740949 0.01761573579005911
5302 0.01761573579005911 0.01682591637166057
5392 0.016823696740875884 0.01676042746365101
5430 0.01676042746365101 0.015106466865651962
5461 0.015106466865651962 0.014650842242604743
5612 0.014577375603261316 0.01159936252552196
5764 0.004422470262727467 0.00416013178751881
5895 0.00416013178751881 0.004094411171149866
6056 0.00398512208097684 0.003978843144991168
6095 0.00391452852726477 0.0038570031008844765
6115 0.0038570031008844765 0.0029933236860026527
6395 0.0029888404101653418 0.0022337832717535377
6630 0.0022973502570410725 0.002219663565447756
6719 0.0021066426977940774 0.0015303199358419864
6730 0.0020278416138816424 0.002010275630339682
6767 0.002010275630339682 0.0018878546401587604
6901 0.0018878546401587604 0.0016829340039080651
7091 0.0016426446655908966 0.0015999576144471767
7110 0.0015999576144471767 0.0009403147718436144
7180 0.0011675935668456325 0.0011161769754405952
7249 0.001062394483633902 0.0009708727356888031
7269 0.0009708727356888031 0.0004741686513637317
7282 0.0009403147718436144 0.0008224148263786066
7521 0.0006943506188831399 0.0005512154523087718
7702 0.0005583468298865487 0.00015686089232875644
7742 0.00040419613994686297 0.00017900037461405995
7753 0.00026256969161871655 0.0002569919414868757
7916 0.00025524436853255003 0.00020381060645089183
7994 0.0002013266379887122 4.37152920041357e-05
8974 0.00016719818657040522 2.4262455209667384e-05
9931 3.714282752164446e-05 5.097031260005107e-06
10396 2.1316638253127352e-05 2.0681967355443386e-06

11 469.6514363053008 75.47080860951493
13 469.6514363053008 6.109387973561412
14 469.6514363053008 59.58746919346261
236 45.888618436211274 42.913241957670216
256 42.913241957670216 40.58585187223997
266 40.58585187223997 31.996554220361787
538 10.06010298065307 8.981780499418715
548 8.981780499418715 8.256885005379061
558 8.256885005379061 6.620178597161677
568 6.094770383169968 5.556293833824282
577 5.556293833824282 4.927164973419836
578 5.556293833824282 5.4176043747095175
588 5.218369368450837 4.099031323914238
607 4.885517753961438 3.0566987440438593
829 0.647950272131547 0.6068152124568978
879 0.6068152124568978 0.05185103083186654
959 0.28996945628949256 0.2616930923764195
1009 0.2616930923764195 0.26009777974034676
1058 0.25330656380421324 0.2530866355248963
1069 0.2504543770544801 0.21480774690504598
1108 0.23974618055145047 0.21495432843218926
1109 0.23974618055145047 0.23917105580992998
1179 0.21495432843218926 0.21126689838296187
1199 0.21011161865416314 0.20763776421743155
1219 0.20763776421743155 0.20448182647399388
1229 0.20448182647399388 0.19347848798487427
1299 0.1844201460864591 0.18374611815989217
1389 0.18143575947055843 0.1805180062589246
1540 0.17516540988278656 0.17229166084179537
1600 0.17468264836032035 0.1746141027976397
1610 0.17461285239580437 0.1745477716164154
1620 0.1745477716164154 0.17451450710978172
1640 0.17448788433240256 0.17446584084501254
1670 0.17442614198116083 0.174396641623569
1680 0.17437809452560654 0.17433771942266166
1690 0.17433687080028906 0.17426029251769143
1700 0.17426029251769143 0.1742581312332933
1710 0.1742581312332933 0.17417548047313067
1728 0.17417548047313067 0.16595013277050782
1730 0.17417548047313067 0.17417091691104453
1760 0.17184918079950276 0.17009348362033477
1921 0.15680926724461947 0.15603643572200543
1940 0.15603643572200543 0.15439943436082484
1970 0.1494202308346682 0.14748710898965955
1990 0.1481561937221229 0.14785309980940625
1991 0.1481561937221229 0.1478184680103185
1999 0.1478184680103185 0.14345839247466916
2009 0.14748710898965955 0.14668161263275245
2019 0.14668161263275245 0.14654349896543475
2059 0.14433669126735632 0.14355678815108364
2061 0.14433669126735632 0.14174133116727772
2091 0.1434484054472363 0.14258884590002585
2131 0.14258424377097847 0.14015821302454756
2138 0.14015821302454756 0.0016243839852529056
2198 0.1384612340241222 0.1380167820310623
2330 0.13798065092338557 0.1375580402408174
2339 0.1375580402408174 0.13688665461764163
2372 0.13358302631894065 0.13231549609085852
2381 0.13231549609085852 0.1319786511827612
2390 0.1319786511827612 0.13038497635931273
2418 0.13038497635931273 0.13037667783127418
2419 0.13038497635931273 0.13008708097636143
2431 0.13008708097636143 0.12800115449786292
2432 0.13008708097636143 0.12895828361104777
2458 0.12800115445908097 0.12692432199904718
2470 0.12692432199904718 0.12524996051921053
2471 0.12692432199904718 0.12428082966855314
2502 0.12413867490485499 0.12370037698202002
2542 0.11876165747932134 0.11748757750374064
2642 0.11747237309911823 0.11526381206114422
2701 0.11526381206114422 0.10742326993371404
3205 0.011668177526448787 0.011543961040206469
3286 0.011543961040206469 0.011502735531191018
3373 0.01141626979133312 0.01141013139874827
3394 0.011370296586212683 0.01129085325016425
3405 0.01129085325016425 0.01114183466404015
3424 0.01114183466404015 0.010988216197560617
3436 0.010988216197560617 0.010457474761240175
3454 0.010457474761240175 0.010253726763390935
3483 0.010253726763390935 0.00891676823894149
3513 0.00891676823894149 0.007367967148970929
3514 0.00891676823894149 0.008844803717774803
3534 0.007367967148970929 0.005990218007382963
3564 0.00691347267824926 0.002390534778855956
3787 0.005082800470564015 0.004542014166124765
3886 0.004542014128091528 0.0043459187121291315
4047 0.004277322178280188 0.0038557606394658984
4056 0.0038557606394658984 0.0016132578578232958
4199 0.002077925497536248 0.0016226598974883278
4248 0.0016226598974883278 0.0013922046016103082
4400 0.0013749894295381423 0.0013330199247808731
4449 0.0011430662322779008 0.0011389622397612546
4457 0.0011389622397612546 0.0008819295017779714
4480 0.0011388334978933475 0.0011346197772087439
4498 0.0011346197772087439 0.0010586890157425637
4660 0.0008555698189605042 0.0007947721007471509
5023 0.0006336582783672719 0.000591962581138089
5103 0.000591962581138089 0.0004437687862277968
5182 0.0004437687862277968 0.00014858128883460674
5607 0.00020773887071381126 6.60018915246405e-05
5786 3.459435989252961e-05 2.984021730214213e-05
6079 2.984021730214213e-05 2.3965722144760028e-05
6392 2.6479727293332186e-05 1.631277092101782e-05
6401 2.433342464180233e-05 2.0289204148362486e-05

13 228.42347963575443 76.02995203024135
14 228.42347963575443 159.46544925198035
15 228.42347963575443 6.038363796566349
105 79.84713616547961 70.2481083485805
115 70.2481083485805 67.54680301265896
125 67.54680301265896 63.659849676597936
463 24.752157079783988 6.546076465558386
464 24.752157079783988 7.103111555989993
547 6.286044849624957 6.133803824066806
558 5.122547954426365 3.742262681218675
578 3.742262681218675 2.864474994087544
588 2.63861538703897 1.7261804028105823
719 1.040799151813557 1.0012170472552595
727 1.0012170472552595 0.9615777611051546
789 0.6682660992331865 0.6461204498239148
836 0.6384840791079279 0.6170791825961665
849 0.6034748387811285 0.5434739659331969
869 0.5495888556722841 0.5311723580170727
897 0.5311723580170727 0.5066706611205836
899 0.5311723580170727 0.5122448335907852
908 0.5122448335907852 0.4766401508852344
917 0.4818846889427282 0.44833513725666224
936 0.4766401508852344 0.4762514742298588
946 0.4762514742298588 0.4628196183596996
949 0.4762514742298588 0.457635006378389
956 0.457635006378389 0.43512219017962156
958 0.457635006378389 0.41189475972498535
