best_rastrigin2_step0_poor10rich0
eval_cnt fitness r/i/p
1 55.577501184646046 i
2 32.68717479352554 i
3 3.6172955016873516 i
15 2.718892697003831 p
60 1.3206086876447856 r
119 0.578263652427836 p
210 0.38772314843282274 r
300 0.23078847866022656 p
320 0.013705988768087707 p
387 0.010927097383412132 p
409 0.004247487408711947 p
451 0.004189639035764969 r
481 0.00409524349911905 r
491 0.00394397151526249 r
501 0.003776008660686614 r
532 0.0037708734617858397 r
542 0.0036083235603072694 r
572 0.0033667821877472193 r
602 0.003289961999534796 r
612 0.002854319203819955 r
622 0.002350685879761727 r
653 0.0017878448802619573 r
663 0.0017122504313746845 r
683 0.0013791535644287478 r
703 0.0010008220257660128 r
713 0.0009587940718631671 r
723 0.00037667188074408386 r
733 9.842982932894984e-05 r
743 6.0400681967109904e-05 r
754 3.3279257038998367e-07 r
834 3.327924993357101e-07 r
865 5.2011458251399745e-08 r
945 5.2011220219583265e-08 r
986 3.804371573323806e-08 r
1076 3.8043282302169246e-08 r
1147 3.804318282618624e-08 r
1187 2.1089046953193247e-08 r
1278 2.108900787334278e-08 r
1288 4.58846827200432e-09 r
1359 4.588358137880277e-09 r
1430 4.588315505316132e-09 r
1510 4.588294189034059e-09 r
1591 4.588272872751986e-09 r
1692 4.588233792901519e-09 r
1763 4.588216029333125e-09 r
1843 4.58808457892701e-09 r
1914 4.588038393649185e-09 r
2005 4.587938917666179e-09 r
2096 4.5878039145463845e-09 r
2166 4.587743518413845e-09 r
2247 4.5877150967044145e-09 r
2348 4.587654700571875e-09 r
2429 4.587473512174256e-09 r
2499 4.587441537751147e-09 r
2590 4.587349167195498e-09 r
2671 4.587192847793631e-09 r
2752 4.5870010012549756e-09 r
2822 4.5868588927078235e-09 r
2893 4.5867523112974595e-09 r
2974 4.5866102027503075e-09 r
3044 4.586436119780046e-09 r
3135 4.586350854651755e-09 r
3206 4.586301116660252e-09 r
3296 4.586269142237143e-09 r
3367 4.586151902685742e-09 r
3438 4.58607019027113e-09 r
3518 4.585984925142839e-09 r
3609 4.585949398006051e-09 r
3680 4.585857027450402e-09 r
3751 4.585835711168329e-09 r
3821 4.585746893326359e-09 r
3922 4.5856296537749586e-09 r
4013 4.585508861509879e-09 r
4114 4.585430701808946e-09 r
4184 4.5853880692448e-09 r
4265 4.585324120398582e-09 r
4336 4.585189117278787e-09 r
4366 2.506979512872931e-09 r
4457 2.506947538449822e-09 r
4538 2.506823193471064e-09 r
4608 2.5067450337701302e-09 r
4709 2.506695295778627e-09 r
4790 2.5066029252229782e-09 r
4901 2.506553187231475e-09 r
4972 2.5065318709494022e-09 r
5042 2.5065247655220446e-09 r
5123 2.506485685671578e-09 r
5214 2.5064004205432866e-09 r
5294 2.506322260842353e-09 r
5365 2.506194363149916e-09 r
5436 2.506162388726807e-09 r
5547 2.5061375197310554e-09 r
5617 2.5060664654574794e-09 r
5688 2.5059421204787213e-09 r
5698 2.1543300476878358e-09 r
5769 2.154219913563793e-09 r
5860 2.154131095721823e-09 r
5930 2.154127543008144e-09 r
6041 2.1540103034567437e-09 r
6122 2.15393214375581e-09 r
6193 2.1537616134992277e-09 r
6263 2.153701217366688e-09 r
6354 2.1536656902299e-09 r
6425 2.153562661533215e-09 r
6495 2.1535129235417116e-09 r
6566 2.153381473135596e-09 r
6647 2.153363709567202e-09 r
6717 2.1533210770030564e-09 r
6788 2.153292655293626e-09 r
6869 2.153235811874765e-09 r
6939 2.153171863028547e-09 r
7010 2.153097256041292e-09 r
7091 2.1530901506139344e-09 r
7171 2.1529587002078188e-09 r
7252 2.152916067643673e-09 r
7323 2.1528947513616004e-09 r
7403 2.152880540506885e-09 r
7474 2.152795275378594e-09 r
7595 2.1527455373870907e-09 r
7666 2.1527171156776603e-09 r
7736 2.1526460614040843e-09 r
7807 2.1526247451220115e-09 r
7878 2.1525039528569323e-09 r
7948 2.1524968474295747e-09 r
8029 2.1524115823012835e-09 r
8130 2.1523263171729923e-09 r
8180 1.8148575975374115e-09 r
8271 1.8148362812553387e-09 r
8352 1.8147190417039383e-09 r
8423 1.8146550928577199e-09 r
8503 1.8145733804431075e-09 r
8584 1.814562722302071e-09 r
8665 1.8145414060199982e-09 r
8735 1.8145200897379254e-09 r
8816 1.8144419300369918e-09 r
8887 1.8144135083275614e-09 r
8957 1.8144064029002038e-09 r
9028 1.8143921920454886e-09 r
9109 1.8143566649087006e-09 r
9190 1.8142927160624822e-09 r
9260 1.8142642943530518e-09 r
9341 1.8142394253573002e-09 r
9412 1.8141861346521182e-09 r
9482 1.8141221858058998e-09 r
9573 1.8141044222375058e-09 r
9644 1.814029815250251e-09 r
9714 1.8139729718313902e-09 r
9785 1.8139303392672446e-09 r
9866 1.8138628377073474e-09 r
10007 1.8137882307200925e-09 r
10078 1.813710071019159e-09 r
10148 1.8136354640319041e-09 r
10219 1.8136283586045465e-09 r
10320 1.8135715151856857e-09 r
10390 1.8135430934762553e-09 r
10481 1.813475591916358e-09 r
10552 1.8133476942239213e-09 r
10663 1.8132340073861997e-09 r
10754 1.8131096624074416e-09 r
10824 1.812978212001326e-09 r
10895 1.8129640011466108e-09 r
10966 1.8128858414456772e-09 r
11077 1.8128325507404952e-09 r
11157 1.8127579437532404e-09 r
11268 1.812693994907022e-09 r
11339 1.8125945189240156e-09 r
11430 1.8125305700777972e-09 r
11500 1.8124666212315788e-09 r
11611 1.8124524103768636e-09 r
11682 1.8124026723853603e-09 r
11753 1.8122818801202811e-09 r
11823 1.8121824041372747e-09 r
11924 1.8120474010174803e-09 r
11995 1.8120402955901227e-09 r
12076 1.8119195033250435e-09 r
12086 1.1145822043090448e-09 r
12176 1.114560888026972e-09 r
12267 1.1145147027491475e-09 r
12368 1.11450759732179e-09 r
12439 1.1144933864670747e-09 r
12509 1.1144223321934987e-09 r
12580 1.1143903577703895e-09 r
12651 1.1142802236463467e-09 r
