best_rastrigin2_step1_poor1rich9
eval_cnt fitness r/i/p
1 55.577501184646046 i
2 32.68717479352554 i
3 3.6172955016873516 i
39 2.916013008564274 r
50 1.4241724023076152 r
100 1.3408850239908148 r
110 1.0989251889686145 r
169 1.092964616203382 r
189 1.0221882410317633 r
210 1.0123897864959126 r
342 1.0113605937523147 r
352 1.0113388572191084 r
362 1.01096176782319 r
372 1.0095749619330618 r
382 1.0088141076412356 r
392 1.0082271034382266 r
402 1.0070111580577645 r
453 1.00569982095028 r
463 1.0037083352270884 r
473 1.0032886228217777 r
503 1.0026141973280929 r
533 1.0016858338235437 r
564 1.0016083342147795 r
593 1.0012004049603789 r
603 1.0001898284873718 r
604 0.9991738790177429 r
634 0.998347791195414 r
665 0.998127153749369 r
674 0.9973067693828384 r
685 0.9971383527762967 r
715 0.9967934183110607 r
725 0.9964799252410117 r
745 0.9960849417621276 r
816 0.9960849417475757 r
846 0.9960491451691063 r
866 0.9960214959983986 r
877 0.9960214127500784 r
897 0.9959303535037947 r
927 0.9959127955614839 r
947 0.9957412096324063 r
957 0.9956812996157538 r
967 0.99558560783845 r
977 0.9954784638001719 r
1017 0.9953178975886772 r
1037 0.9952571901767406 r
1047 0.9951996327748134 r
1068 0.9950781040955263 r
1078 0.9950507254820629 r
1107 0.9950079678276538 r
1127 0.9949701732074345 r
1128 0.9949633690907618 r
1139 0.9949607722250349 r
1209 0.9949607722228393 r
1229 0.9949600040701547 r
1239 0.9949597058967079 r
1290 0.9949592479947853 r
1371 0.9949592479936271 r
1401 0.9949591159144475 r
1460 0.9949591111023643 r
1491 0.9949590731523585 r
1572 0.9949590731522733 r
1611 0.9949590724892658 r
1682 0.9949590624145763 r
1763 0.9949590624144413 r
1844 0.9949590624143987 r
1915 0.9949590624141997 r
2036 0.9949590624141464 r
2107 0.9949590624141393 r
2187 0.9949590624139546 r
2349 0.9949590624137699 r
2368 0.9949590610906682 r
2440 0.9949590610905545 r
2540 0.994959061090448 r
2631 0.9949590610903627 r
2701 0.9949590610902348 r
2782 0.9949590610901211 r
2893 0.9949590610899435 r
2964 0.994959061089812 r
3023 0.9949590578677245 r
3095 0.9949590578676748 r
3176 0.9949590578676677 r
3246 0.9949590578676251 r
3316 0.9949590578675647 r
3387 0.9949590578675469 r
3458 0.9949590578675078 r
3528 0.9949590578674901 r
3599 0.9949590578674687 r
3670 0.9949590578674048 r
3740 0.9949590578673693 r
3811 0.9949590578673551 r
3892 0.9949590578672876 r
3962 0.9949590578672414 r
4063 0.9949590578671845 r
4144 0.9949590578671739 r
4214 0.9949590578671632 r
4284 0.9949590578670922 r
4355 0.9949590578670282 r
4426 0.9949590578669749 r
4506 0.9949590578669216 r
4577 0.994959057866847 r
4658 0.9949590578668008 r
4728 0.9949590578667795 r
4799 0.9949590578667653 r
4870 0.9949590578666871 r
4960 0.9949590578666587 r
5041 0.9949590578665983 r
5152 0.9949590578665237 r
5273 0.9949590578665166 r
5384 0.9949590578665131 r
5455 0.9949590578664882 r
5525 0.9949590578664775 r
5596 0.9949590578664527 r
5667 0.9949590578664314 r
5758 0.9949590578664065 r
5828 0.994959057866339 r
5899 0.9949590578663248 r
5969 0.9949590578663177 r
6050 0.9949590578662608 r
6141 0.9949590578662395 r
6212 0.9949590578662324 r
6282 0.9949590578661933 r
6373 0.9949590578661187 r
6444 0.9949590578661045 r
6514 0.9949590578660406 r
6585 0.9949590578659695 r
6675 0.994959057865934 r
6746 0.9949590578658913 r
6816 0.9949590578658558 r
6887 0.9949590578657919 r
6957 0.9949590578657244 r
7028 0.9949590578656569 r
7159 0.9949590578656498 r
7230 0.9949590578655965 r
7301 0.9949590578655503 r
7371 0.9949590578654934 r
7442 0.9949590578654686 r
7523 0.9949590578654011 r
7613 0.9949590578653797 r
7724 0.9949590578653726 r
7804 0.994959057865298 r
7875 0.994959057865259 r
7945 0.9949590578652519 r
8026 0.9949590578651808 r
8097 0.9949590578651168 r
8104 0.4592758370308516 r
8177 0.2831285926972882 r
8188 0.2051279722088779 r
8208 0.15798314455362572 r
8299 0.157983143784854 r
8309 0.15757112906110038 r
8319 0.1567141313541427 r
8339 0.15589594744290736 r
8349 0.15485699243295414 r
8359 0.15227852084233007 r
8379 0.151402260772997 r
8389 0.14970176451098638 r
8450 0.14722063722184942 r
8460 0.1432584821379166 r
8470 0.13999356871163116 r
8480 0.13821284765136 r
8510 0.1348398484341189 r
8521 0.13312527657549822 r
8551 0.13028816482632521 r
8591 0.12945714146763265 r
8601 0.12833427918872786 r
8611 0.12577512620305242 r
8621 0.12150185791014678 r
8652 0.11675448271818567 r
8662 0.1091805225006155 r
8692 0.10834020412222856 r
8702 0.1014479896194942 r
8722 0.1008326161764117 r
8732 0.09865876312105115 r
8743 0.0936823554479389 r
8753 0.08661961081313763 r
8763 0.08635067189557333 r
8773 0.07641595836241066 r
8783 0.0762982319334995 r
8793 0.06954227238936284 r
8803 0.06571422199209209 r
8874 0.0657142219133604 r
8884 0.06566015166281147 r
8894 0.06543265520212316 r
8904 0.06477154418836406 r
8924 0.06457081154722744 r
8934 0.06448237354703679 r
8965 0.06375170120224993 r
8975 0.06368090105704027 r
8995 0.06223820646464162 r
9015 0.06106708402279537 r
9025 0.06046537803933205 r
9055 0.06018947912589567 r
9065 0.060187437436578506 r
9076 0.05871584526344975 r
9086 0.05585045900147634 r
9146 0.05463929277433266 r
9156 0.05312238850294193 r
9166 0.04889562945157522 r
9176 0.04692156546816051 r
9187 0.04552876590021526 r
9197 0.043473452686956904 r
9217 0.03995703872107015 r
9227 0.03685414711002011 r
9247 0.034612537345282135 r
9257 0.03423010845649799 r
9267 0.03286801979769649 r
9277 0.03207815967231653 r
9368 0.03207815920759316 r
9378 0.031984030658051665 r
9388 0.03171449019923145 r
9409 0.03151665447017038 r
9419 0.030875121257047056 r
9449 0.030835049221202837 r
9459 0.02971548108323674 r
