best_deceptive2_step1_poor0rich10
eval_cnt fitness r/i/p
1 -0.15035377002018704 i
2 -0.168618600545598 i
3 -0.19107145558455346 i
9 -0.4254252540564466 i
19 -0.43006120063557085 r
30 -0.44010254394171544 r
40 -0.4712398646748478 r
60 -0.47526305835779115 r
90 -0.48013451617676556 r
110 -0.49117088610875825 r
130 -0.4918799925414013 r
160 -0.49216528795534503 r
180 -0.5056943067257478 r
188 -0.5095519442948847 r
189 -0.5157578319585762 r
208 -0.6468640773095043 r
249 -0.676782784107258 r
250 -0.7486544870856322 r
260 -0.7917568100451852 r
270 -0.9651637129254963 r
280 -0.9676812347052325 r
430 -0.969032088983558 r
450 -0.9697817989936013 r
490 -0.9706027302005542 r
500 -0.972009944407412 r
520 -0.9721005507358627 r
540 -0.9736055260131355 r
660 -0.9736055272321664 r
680 -0.973784424020148 r
700 -0.9738017325822459 r
720 -0.9738099822613125 r
730 -0.9742045412209089 r
760 -0.9744204717864065 r
810 -0.974563160208106 r
820 -0.9750678431873212 r
830 -0.9762315173012132 r
850 -0.9763800933727972 r
880 -0.9771924311076498 r
890 -0.9783267678522393 r
900 -0.9797686976036604 r
970 -0.9797686982434662 r
1030 -0.9797757554526128 r
1040 -0.9799707777350645 r
1070 -0.9800561309961163 r
1100 -0.9801666299082984 r
1110 -0.9801812987339807 r
1140 -0.9809378181160577 r
1150 -0.9811094995538103 r
1200 -0.9811772427237262 r
1240 -0.9812939222017935 r
1320 -0.9812939226085979 r
1330 -0.9813707336670648 r
1360 -0.9813964588160411 r
1370 -0.9815481169458126 r
1380 -0.9819110450627716 r
1410 -0.9824236303179013 r
1460 -0.9825333056168313 r
1490 -0.9830571248506468 r
1510 -0.9832570263394022 r
1590 -0.9832570266708291 r
1620 -0.9833248543335242 r
1630 -0.9835866482221829 r
1650 -0.9837457368627867 r
1660 -0.9839175751537076 r
1670 -0.9846436532000995 r
1690 -0.9848106424958559 r
1720 -0.9848688673110346 r
1740 -0.985645099526884 r
1770 -0.9860176496148538 r
1790 -0.9871737613518512 r
1810 -0.9874060360674889 r
1820 -0.9884589776896895 r
1830 -0.9896024011810028 r
1870 -0.9897690039867889 r
1890 -0.9904385964604897 r
1920 -0.9909659087758835 r
1960 -0.9926594061616592 r
1970 -0.9944557055714102 r
2010 -0.9944657930192964 r
2060 -0.9956710320672947 r
2080 -0.9961555541416832 r
2140 -0.9992974083559188 r
2210 -0.9992974084119759 r
2220 -0.9993481311850069 r
2230 -0.9994821051778066 r
2240 -0.9995219438015882 r
2260 -0.9998438864355534 r
2330 -0.9998438871606454 r
2340 -0.9999669824922421 r
2420 -0.9999669825691088 r
2490 -0.9999669832180571 r
2530 -0.9999680325197358 r
2610 -0.9999680330751097 r
2680 -0.9999680340571253 r
2750 -0.9999680363697833 r
2830 -0.9999680367132663 r
2900 -0.9999680368657548 r
2950 -0.9999942926246911 r
3040 -0.9999942931152837 r
3110 -0.9999942938776915 r
3180 -0.9999942951548509 r
3250 -0.9999942957091251 r
3320 -0.9999942975152362 r
3400 -0.99999429817403 r
3480 -0.9999942983283069 r
3550 -0.9999942996553264 r
3620 -0.9999943006769613 r
3700 -0.9999943021752375 r
3770 -0.9999943030828701 r
3850 -0.9999943035759129 r
3940 -0.9999943045461188 r
4010 -0.9999943050166661 r
4080 -0.9999943059439372 r
4150 -0.9999943071615269 r
4230 -0.999994307269468 r
4300 -0.9999943081255375 r
4460 -0.9999943100578347 r
4530 -0.9999943106782907 r
4600 -0.9999943118365813 r
4680 -0.9999943120153028 r
4770 -0.9999943122624478 r
4840 -0.9999943127865609 r
4910 -0.9999943137015848 r
5000 -0.9999943137295715 r
5090 -0.9999943142291571 r
5210 -0.9999943144747703 r
5290 -0.9999943150732262 r
5360 -0.9999943163509617 r
5430 -0.9999943183064549 r
5510 -0.9999943184117154 r
5600 -0.9999943188899774 r
5670 -0.9999943210164801 r
5740 -0.9999943216424362 r
5820 -0.9999943224738367 r
5890 -0.9999943226709727 r
5990 -0.9999943238929477 r
6080 -0.9999943248005075 r
6150 -0.99999432650153 r
6240 -0.9999943277814892 r
6330 -0.9999943281336211 r
6400 -0.9999943289239596 r
6480 -0.9999943296212688 r
6570 -0.9999943299873941 r
6640 -0.9999943305094786 r
6710 -0.9999943308362139 r
6800 -0.999994331238573 r
6870 -0.9999943320825022 r
6950 -0.9999943345919744 r
7040 -0.9999943348187617 r
7110 -0.9999943356068219 r
7180 -0.9999943367131321 r
7310 -0.9999943372006327 r
7380 -0.9999943384461563 r
7460 -0.999994339402526 r
7540 -0.9999943407958232 r
7610 -0.9999943414756692 r
7680 -0.9999943435131307 r
7840 -0.9999943442231893 r
7920 -0.9999943442805345 r
8020 -0.9999943442934335 r
8110 -0.9999943448784985 r
8200 -0.9999943452735531 r
8280 -0.9999943472390506 r
8360 -0.9999943476907297 r
8430 -0.9999943479001251 r
8510 -0.9999943481802779 r
8620 -0.9999943482303176 r
8690 -0.9999943486081646 r
8790 -0.9999943495528719 r
8860 -0.9999943509504788 r
8940 -0.9999943509938279 r
9000 -0.9999975720145307 r
9080 -0.9999975737172827 r
9160 -0.9999975748848815 r
9240 -0.9999975753553623 r
9320 -0.999997575576767 r
9400 -0.9999975762218856 r
9470 -0.9999975777357913 r
9550 -0.9999975805709748 r
9630 -0.9999975813569472 r
9700 -0.9999975830192284 r
9820 -0.9999975842143518 r
9950 -0.9999975846517868 r
10020 -0.9999975846588567 r
10100 -0.9999975856129166 r
10170 -0.9999975877475238 r
10240 -0.9999975884352604 r
