best_deceptive2_step1_poor10rich0
eval_cnt fitness r/i/p
1 -0.15035377002018704 i
2 -0.168618600545598 i
3 -0.19107145558455346 i
9 -0.4254252540564466 i
80 -0.44257802192771795 r
100 -0.44484946103509543 r
110 -0.4705109513343276 r
119 -0.5223726232649557 p
160 -0.5370591315572807 r
210 -0.5582983554674501 r
301 -0.5654570678029657 r
392 -0.5656008488422397 r
432 -0.5658343247899762 r
442 -0.5658849203198796 r
452 -0.5659335480659102 r
473 -0.5663639418316411 r
483 -0.5664038927476496 r
491 -0.5693598163516657 p
499 -0.5777330737811689 p
579 -0.5835421047656046 p
609 -0.6034296094689133 p
683 -0.6237317585376575 r
692 -0.6308731709584573 p
703 -0.6570256146075492 r
743 -0.674343909242486 r
758 -0.6764746953063496 p
763 -0.7043249813364887 r
773 -0.7048466556262685 r
776 -0.7146059207924296 p
780 -0.7270371215274491 p
789 -0.7547142372422649 p
859 -0.7557512564922548 p
958 -0.7587716681515759 p
1084 -0.760047118234613 r
1114 -0.7632698062791687 r
1215 -0.7632698063295994 r
1275 -0.7632729529479778 r
1285 -0.7633313865920208 r
1295 -0.7635417285913776 r
1316 -0.7635724178221963 r
1326 -0.7638308538780827 r
1346 -0.763955023048329 r
1376 -0.7642135751335918 r
1386 -0.7645597002982628 r
1427 -0.7650949332764125 r
1447 -0.7653741690100393 r
1528 -0.7653741702015627 r
1548 -0.7653902002599134 r
1628 -0.7653902007259424 r
1679 -0.7653925533053058 r
1780 -0.7653925541820111 r
1850 -0.7653925550392725 r
1921 -0.7653925558677266 r
1992 -0.7653925566730883 r
2062 -0.7653925572382744 r
2093 -0.7654027727739919 r
2163 -0.7654027737920939 r
2254 -0.7654027744706576 r
2284 -0.7654062221600376 r
2355 -0.7654062226990749 r
2405 -0.7654103626858185 r
2446 -0.7654315813678108 r
2506 -0.7654648115597756 r
2587 -0.7654648122476231 r
2607 -0.7654679586333372 r
2688 -0.765467959583286 r
2708 -0.7654800844733258 r
2728 -0.7654844300512041 r
2819 -0.7654844311013314 r
2890 -0.7654844311962152 r
2900 -0.7654904064172025 r
2971 -0.7654904070413349 r
2991 -0.7654948168973044 r
3001 -0.7655041995097598 r
3092 -0.7655042002294129 r
3152 -0.7655159601158571 r
3203 -0.765538919455853 r
3213 -0.7655594478668715 r
3283 -0.7655594485578143 r
3324 -0.7655608616062566 r
3394 -0.7655608625370243 r
3465 -0.765560863020508 r
3546 -0.7655608638877306 r
3586 -0.7655717660198292 r
3657 -0.7655717664719469 r
3677 -0.7655739894376228 r
3758 -0.7655739901831211 r
3798 -0.7655845587996349 r
3879 -0.7655845601593733 r
3990 -0.765584561404906 r
4091 -0.7655845622975793 r
4171 -0.7655845626503711 r
4323 -0.7655845633793806 r
4393 -0.7655845636895946 r
4464 -0.7655845647909123 r
4535 -0.7655845654333121 r
4555 -0.7655857242619547 r
4636 -0.7655857248648016 r
4716 -0.7655857252647781 r
4787 -0.7655857261193285 r
4827 -0.7655861415465742 r
4868 -0.7656041647429841 r
4928 -0.76561487468143 r
4958 -0.7656686041492207 r
4989 -0.7656974819861195 r
5080 -0.7656974825401958 r
5100 -0.7657059594424509 r
5130 -0.765727310983332 r
5201 -0.7657273110109178 r
5332 -0.7657273117558238 r
5382 -0.765753000732303 r
5463 -0.7657530013443488 r
5534 -0.7657530015670057 r
5554 -0.7657609814239386 r
5635 -0.765760982089622 r
5715 -0.7657609824598455 r
5786 -0.7657609825973973 r
5826 -0.7657729707561508 r
5947 -0.7657729708679085 r
5968 -0.7657877341355412 r
6038 -0.7657877345943868 r
6139 -0.7657877357774783 r
6149 -0.7657881573154726 r
6169 -0.7658022640338279 r
6230 -0.7658438777256245 r
6260 -0.7658445531750426 r
6351 -0.76584455378188 r
6361 -0.7658674031218723 r
6401 -0.7658763745760551 r
6472 -0.7658763754541955 r
6512 -0.7658855580784305 r
6583 -0.765885558970768 r
6664 -0.7658855596808612 r
6694 -0.7658903291572199 r
6765 -0.7658903297458095 r
6845 -0.7658903300592057 r
6866 -0.7658926800814118 r
6916 -0.7659098240702763 r
6987 -0.7659098240978495 r
7078 -0.7659098247868814 r
7128 -0.765914563004486 r
7178 -0.7659148288360005 r
7249 -0.7659148290694819 r
7259 -0.765943882708454 r
7310 -0.765975861453243 r
7400 -0.7659758619248564 r
7481 -0.7659758623654878 r
7582 -0.7659758625330406 r
7643 -0.7659867993474926 r
7663 -0.7659880446025348 r
7733 -0.7659880456202321 r
7784 -0.7659883297410199 r
7855 -0.7659883299685926 r
7905 -0.7660052129505421 r
7925 -0.7660184136414994 r
7976 -0.7660587562311494 r
8046 -0.7660587567884223 r
8127 -0.7660587574720397 r
8208 -0.7660587578805738 r
8278 -0.7660587585804797 r
8349 -0.7660587594347562 r
8420 -0.766058759980038 r
8500 -0.7660587605799425 r
8571 -0.7660587612160382 r
8642 -0.7660587612227624 r
8743 -0.7660587612724951 r
8884 -0.7660587620838525 r
8894 -0.7660608521421034 r
8975 -0.7660608525865916 r
8985 -0.7660692088090791 r
9035 -0.7660863574598582 r
9086 -0.766091745425919 r
9096 -0.7661136039448196 r
9156 -0.7661335496702877 r
9257 -0.7661335511059698 r
9287 -0.7661607268622633 r
9368 -0.7661607271197506 r
9449 -0.7661607282418917 r
9520 -0.7661607293564603 r
9550 -0.7661755467798398 r
9641 -0.7661755477794485 r
9721 -0.7661755477928673 r
9802 -0.7661755479287479 r
9883 -0.766175548526364 r
9953 -0.7661755495080443 r
10044 -0.766175550153353 r
10125 -0.7661755513938155 r
