best_dj2_step1_poor10rich0
eval_cnt fitness r/i/p
1 19.41615524490565 i
2 6.755975908401231 i
3 0.9609818998556838 i
5 0.7864600031267206 i
49 0.7182045957821502 p
50 0.7132946027429624 r
59 0.6749152856770447 p
69 0.6188580497847239 p
80 0.5465136348612819 r
109 0.49557515421510473 p
110 0.4635148239607589 r
120 0.4246486680130487 r
129 0.424302821462534 p
130 0.3653239676046964 r
140 0.33760401463505674 r
150 0.2697261339867384 r
179 0.19660619440551866 p
180 0.17911979668392466 r
190 0.1447885841444499 p
191 0.12250584148036889 r
200 0.09586838306048129 p
210 0.09212749860939583 p
220 0.09197232220001708 p
230 0.0890448210860966 p
240 0.059402721389026324 p
251 0.047621691274601176 r
260 0.04516243755677062 p
261 0.04176101870548868 r
271 0.03922846761760291 r
280 0.038362917099062255 p
281 0.03130362041040571 r
290 0.023394000157848965 p
291 0.004180302655393157 r
330 0.0021793300628618947 p
340 0.0008932628536883494 p
421 0.00045783299923081173 r
430 0.00031453472150288326 p
480 0.0001246980662063603 p
540 3.59313939325487e-05 p
560 3.270137662965829e-06 p
631 3.2701374863834405e-06 r
641 3.1943918672955303e-06 r
671 3.1891282029955696e-06 r
732 2.8253645981651555e-06 r
752 2.7663904364405523e-06 r
762 2.508624296715855e-06 r
772 2.0403946550146623e-06 r
782 1.785662926203388e-06 r
803 1.0159651575343484e-06 r
813 6.29029829317771e-07 r
823 2.461614572727263e-07 r
833 1.587377057842989e-07 r
853 1.4389519912831645e-07 r
873 7.580358492208483e-08 r
883 7.477168554038664e-08 r
924 9.222998497562774e-10 r
994 9.222937301643102e-10 r
1004 6.211620511793055e-10 r
1015 5.973285171745983e-10 r
1095 5.973247619093232e-10 r
1105 1.7534304452657711e-10 r
1176 1.7534278935196753e-10 r
1257 1.753406010932743e-10 r
1358 1.7533813803311021e-10 r
1428 1.7533587232452165e-10 r
1459 1.745576591286235e-10 r
1570 1.745552335459166e-10 r
1640 1.7455460013739385e-10 r
1711 1.7455325185476246e-10 r
1792 1.7455295068995734e-10 r
