pass_rich_deceptive10_step0_poor1rich9
eval_cnt worst_rich_fitness new_rich_fitness
41 -0.07079435929778012 -0.17675870082090078
272 -0.14381580024659582 -0.23623586812848837
273 -0.14381580024659582 -0.2369083969374514
504 -0.15786155115263228 -0.21231005191340643
505 -0.15786155115263228 -0.1793270611634372
2139 -0.20650248922533565 -0.23203394740149957
3702 -0.224464995362798 -0.2307108392557612
3985 -0.2246297731689395 -0.23847081243229215
5639 -0.2314251628886505 -0.2693896107543323
7606 -0.24019588320631544 -0.319445352623978
9724 -0.2726131931282816 -0.2855935453295145
10945 -0.2726430170300498 -0.29249888258007567
12227 -0.2727184473952671 -0.27631386649535816
16232 -0.3019880697334209 -0.36359454774393607
23175 -0.3023808610862517 -0.3280584178359116
25626 -0.3138638783315823 -0.3549636776965206
26070 -0.3139676167830916 -0.35634773634154004
41197 -0.31737776394698985 -0.38072523820060367
63164 -0.37149887926896563 -0.38395500187268783
90702 -0.4180538663314938 -0.42461950983692787

51 -0.07089544837703528 -0.2643134728907204
1897 -0.26331887161005985 -0.2652979149806856
2017 -0.2652979149806856 -0.3407188369554798
2018 -0.2652979149806856 -0.3421838281698985
2522 -0.27665918147801843 -0.2851306270585022
4429 -0.2891555247063422 -0.30281929764361665
4852 -0.3107537916904263 -0.38298072491976387
9503 -0.34256358640708223 -0.3606804106197955
12439 -0.34923340870994474 -0.3910407354608426
19704 -0.35288642292054534 -0.36843191146010235
19935 -0.35657890184000296 -0.3684805147587534
19936 -0.35657890184000296 -0.36299331570949583
20601 -0.36843191146010235 -0.6043040585076043
22477 -0.37516314121572986 -0.40515936954378545
40236 -0.45313493419000683 -0.4799823446818748
73122 -0.4596114260236298 -0.48229664838540726

51 -0.06274174721325797 -0.07356911008997015
161 -0.13714773909851152 -0.1635813593249494
171 -0.15984326027448667 -0.162196500103556
181 -0.1635813593249494 -0.17345044846484628
191 -0.17345044846484628 -0.20285138062311467
1149 -0.20242271365080525 -0.24992852281765646
1935 -0.2860213661834068 -0.2932044336490221
4680 -0.286238024566589 -0.30351582849300096
8453 -0.29935114547136044 -0.30121659359259817
8826 -0.30121659359259817 -0.5673718826357557
10924 -0.32262018477530713 -0.3865363321854596
18229 -0.33801832887072536 -0.3921182426211328
19752 -0.3507900157989032 -0.3512764725867148
30307 -0.358553736012411 -0.366675018429897
57501 -0.3976193984389655 -0.45324560878252856
59609 -0.41143670383044123 -0.43997995507228804
88095 -0.43971574102044336 -0.4438218971162719

81 -0.12886995606044196 -0.13667996989393352
313 -0.1798635042663875 -0.20498491014442702
1846 -0.19766638009544985 -0.3265621428239552
2562 -0.2824190161333692 -0.5311842501970023
7334 -0.3101781263902333 -0.3266896159723831
8635 -0.31267157262098033 -0.4724774371452277
18735 -0.3331566357045507 -0.37061321480654624
22004 -0.3712085926074439 -0.37510312982067895
22942 -0.4100346809091411 -0.4504911741958927
45404 -0.4481927728903401 -0.45419607637190984
75515 -0.4836388157232112 -0.5417457252755683

11 -0.08660619378904788 -0.23023437326097487
131 -0.12536521125322514 -0.1701819259587087
132 -0.12536521125322514 -0.16284307989172725
585 -0.1806419197035401 -0.19024909634368536
1473 -0.1857187675965624 -0.22635734276096503
1474 -0.1857187675965624 -0.2151125696185817
2594 -0.2450070765477389 -0.2760008077069638
3582 -0.24764747723642547 -0.26250355200154
5166 -0.2545387384211452 -0.2593463427734978
7153 -0.30268990338463386 -0.30699034282366433
13328 -0.327829146129708 -0.3740603889483397
18645 -0.34472181711994004 -0.3495658802235866
19744 -0.35266854886959076 -0.3867299034025419
31822 -0.3667359247458332 -0.4058360893731638
35454 -0.4015871159470982 -0.4064575800125271
58390 -0.4391409799258424 -0.44748583576004053
81679 -0.44729750881500346 -0.46982603550310464
83979 -0.46982603550310464 -0.47318519406880855

11 -0.08196124480838053 -0.17326108668066362
