best_deceptive2_step0_poor5rich5
eval_cnt fitness r/i/p
1 -0.15035377002018704 i
2 -0.168618600545598 i
3 -0.19107145558455346 i
9 -0.4254252540564466 i
19 -0.42768730963735885 r
30 -0.44118057135120814 r
40 -0.47583802410034043 r
50 -0.5068081631597096 r
126 -0.5510332285980002 r
170 -0.6646658648010828 r
291 -0.7472985413310566 r
482 -0.7476346623592194 r
492 -0.7476860355175047 r
523 -0.7481804549301118 r
533 -0.7487230639349456 r
563 -0.7495383306956243 r
583 -0.7505947955199463 r
593 -0.7513834234156784 r
603 -0.7517211895141178 r
684 -0.7517211902674887 r
694 -0.7517228616540915 r
704 -0.7517570901414738 r
784 -0.7517570908799054 r
814 -0.7517715261580231 r
865 -0.751800758396598 r
945 -0.7518007590884094 r
1016 -0.7518007600118807 r
1086 -0.7518007606456227 r
1106 -0.7518088004431119 r
1187 -0.7518088016709101 r
1257 -0.7518088027351839 r
1328 -0.7518088036233435 r
1398 -0.7518088045923695 r
1408 -0.7518179168724214 r
1418 -0.7518240604788026 r
1499 -0.751824061389384 r
1569 -0.751824061854061 r
1579 -0.7518259733547151 r
1639 -0.7518262208553236 r
1710 -0.7518262208782255 r
1730 -0.7518297696114548 r
1801 -0.7518297702580454 r
1811 -0.7518477269380927 r
1891 -0.7518477270912768 r
1962 -0.7518477278037319 r
2032 -0.751847728271465 r
2103 -0.7518477284864045 r
2133 -0.7518488299791228 r
2214 -0.7518488312341083 r
2218 -0.8256229899202342 p
2425 -0.8749747292277431 r
2496 -0.9228926530993433 r
2506 -0.9926724198843754 r
2576 -0.9929106244361673 r
2646 -0.9929106257697381 r
2656 -0.9930530585169141 r
2677 -0.9931496704943912 r
2697 -0.9931884156169123 r
2707 -0.9933144839025125 r
2717 -0.9933375344177987 r
2737 -0.9933443686806832 r
2807 -0.9933443702696546 r
2827 -0.9933866292019445 r
2837 -0.9934864171076613 r
2867 -0.9935523967756693 r
2907 -0.99371481835701 r
2928 -0.9938268516641803 r
2948 -0.9940705140526837 r
2958 -0.9949248857650979 r
2978 -0.995448076832213 r
2988 -0.9955423636024565 r
2998 -0.9963740255308743 r
3058 -0.9964464789934763 r
3108 -0.9968668056449276 r
3209 -0.9968668067735128 r
3219 -0.9969000511058396 r
3239 -0.9969310098554168 r
3250 -0.9969958192727039 r
3260 -0.9975641158902382 r
3280 -0.9978818456461801 r
3300 -0.9980794802521966 r
3381 -0.9980794806751697 r
3401 -0.9981410567176376 r
3411 -0.9981883980542566 r
3431 -0.9982470958660831 r
3461 -0.9984313991641509 r
3492 -0.9985806597363268 r
3511 -0.9991046625078389 r
3512 -0.9992527430652897 r
3552 -0.9993531377393042 r
3571 -0.9997032036398054 r
3643 -0.9997032050273048 r
3663 -0.9997632525651298 r
3693 -0.9998309954973624 r
3724 -0.9998311823363685 r
3753 -0.9999003280761728 r
3825 -0.999900328323304 r
3834 -0.99995355004488 r
3926 -0.9999535510580426 r
3995 -0.9999665093167873 r
4066 -0.9999702860937479 r
4198 -0.9999702861004508 r
4279 -0.9999702862485617 r
4308 -0.9999949995868231 r
4390 -0.9999950002804308 r
4460 -0.9999950002989803 r
4531 -0.999995001953887 r
4622 -0.9999950019604085 r
4692 -0.9999950020510047 r
4763 -0.9999950025401225 r
4864 -0.9999950025715234 r
4935 -0.9999950030613273 r
5015 -0.9999950032993365 r
5096 -0.9999950046326351 r
5167 -0.9999950058775566 r
5237 -0.9999950059487243 r
5308 -0.999995006004739 r
5379 -0.9999950071624484 r
5490 -0.9999950087966651 r
5560 -0.9999950092672489 r
5651 -0.9999950095658986 r
5699 -0.9999959046226299 r
5772 -0.9999959060700898 r
5853 -0.9999959066159241 r
5924 -0.9999959070610334 r
5994 -0.9999959081434332 r
6075 -0.9999959096948975 r
6186 -0.9999959114028762 r
6277 -0.9999959130635084 r
6347 -0.999995914094891 r
6418 -0.9999959141811373 r
6549 -0.9999959146426167 r
6620 -0.9999959155176441 r
6690 -0.9999959176374554 r
6771 -0.9999959193660918 r
6842 -0.9999959200198325 r
6912 -0.9999959224092545 r
6983 -0.9999959224933181 r
7094 -0.9999959229730913 r
7175 -0.999995923879761 r
7245 -0.9999959249480904 r
7326 -0.9999959262395182 r
7397 -0.9999959264606468 r
7478 -0.9999959281783894 r
7548 -0.9999959294326475 r
7619 -0.9999959298663118 r
7689 -0.9999959305847822 r
7760 -0.9999959314910604 r
7841 -0.999995931813377 r
7922 -0.999995932681194 r
8022 -0.9999959330455794 r
8103 -0.9999959343437618 r
8224 -0.9999959347052395 r
8325 -0.9999959359283078 r
8406 -0.9999959372661841 r
8477 -0.9999959373682481 r
8547 -0.999995937825665 r
8638 -0.9999959380363146 r
8719 -0.9999959391529791 r
8799 -0.9999959405709975 r
8870 -0.999995941973324 r
8941 -0.9999959433049902 r
9011 -0.9999959442040441 r
9102 -0.9999959450460292 r
9173 -0.9999959462725351 r
9254 -0.9999959465531096 r
9334 -0.9999959465828092 r
9415 -0.9999959467658437 r
9486 -0.9999959474457654 r
9556 -0.9999959475920452 r
9637 -0.9999959489865666 r
9748 -0.9999959495334281 r
9839 -0.9999959507028865 r
9920 -0.9999959530362188 r
10000 -0.9999959543068435 r
10071 -0.9999959559728476 r
10142 -0.9999959575133255 r
10212 -0.9999959590858977 r
10283 -0.9999959594326072 r
10364 -0.9999959610746795 r
10464 -0.9999959620512586 r
10524 -0.99999652685448 r
10606 -0.9999965286264353 r
10697 -0.9999965287478304 r
10777 -0.9999965296452928 r
10848 -0.9999965302070102 r
