best_dj2_step1_poor1rich9
eval_cnt fitness r/i/p
1 19.41615524490565 i
2 6.755975908401231 i
3 0.9609818998556838 i
5 0.7864600031267206 i
49 0.7836293188359308 r
50 0.6945263828018964 r
70 0.5958949650684009 r
80 0.5687644305619962 r
90 0.4506456719698049 r
110 0.3684521338906167 r
120 0.30846554242760255 r
161 0.2413672491353984 r
171 0.22974806962871192 r
181 0.1927530093613679 r
211 0.17701395763443836 r
221 0.15929229257102986 r
322 0.13916278010764413 r
332 0.1130459714239099 r
351 0.09387741560858515 r
361 0.07514284641534326 r
372 0.035104909164056765 r
383 0.018814606737422745 r
453 0.011255062048188238 r
463 0.0026584729440507354 r
494 0.0006909537660781977 r
595 0.0006594635853908898 r
605 0.0006249231070941507 r
645 0.0005942031613234208 r
655 0.0005826326913618494 r
675 0.0005719651293071311 r
685 0.0005713655084966818 r
726 0.0005672772340453236 r
746 0.0005638866535348015 r
816 0.0005638866526387483 r
847 0.0005635780692003575 r
867 0.0005612892478944638 r
897 0.0005578306824440032 r
927 0.000557107641299347 r
958 0.0005555278457728732 r
968 0.000546495796259071 r
978 0.0005383517400204649 r
1008 0.0005327392385627261 r
1038 0.0005299595782874048 r
1059 0.0005259345071360211 r
1079 0.000523397894233798 r
1099 0.0005022196589531384 r
1119 0.0004798419766354197 r
1129 0.0004758726000523123 r
1139 0.00047410397576545506 r
1149 0.00044760472066772113 r
1170 0.00044115677631999126 r
1190 0.00043998798058386045 r
1230 0.00043720658038417387 r
1249 0.00039902862418110475 r
1260 0.0003434086531738092 r
1270 0.00032512284839541686 r
1311 0.0002904871753263153 r
1321 0.00021482694732680014 r
1371 0.00017078999198588858 r
1432 0.00013505759454847906 r
1442 0.00010957975030247822 r
1482 9.485535026090871e-05 r
1552 7.17155516556698e-05 r
1563 6.246442600234048e-05 r
1602 5.618335666809938e-05 r
1613 3.9818733448498236e-05 r
1623 3.46229084577718e-05 r
1633 2.7533072772581545e-05 r
1674 2.291607467230185e-05 r
1683 2.173566878902076e-05 r
1693 1.2690976846559976e-05 r
