best_dj2_step0_poor5rich5
eval_cnt fitness r/i/p
27831 8.203999203802046e-14 r
27922 8.199138242710346e-14 r
27992 8.19886644404272e-14 r
28063 8.195016825902397e-14 r
28144 8.19185443912062e-14 r
28245 8.188323200574214e-14 r
28315 8.186533553580091e-14 r
28396 8.183105831148544e-14 r
28477 8.177316527833116e-14 r
28568 8.173753236954476e-14 r
28638 8.168512088556668e-14 r
28739 8.165174144146496e-14 r
28810 8.163113255306378e-14 r
28891 8.158555986136719e-14 r
28961 8.157178197490871e-14 r
29042 8.155584467666445e-14 r
29153 8.151303383545459e-14 r
29234 8.148555345609813e-14 r
29304 8.142358395498619e-14 r
29415 8.141366676458842e-14 r
29486 8.134999975457263e-14 r
29557 8.129407006345861e-14 r
29647 8.128780755518662e-14 r
29728 8.123010056370581e-14 r
29809 8.122000708838526e-14 r
29890 8.118420482372261e-14 r
29970 8.111947927212711e-14 r
30041 8.109609206751011e-14 r
30122 8.107222162432333e-14 r
30212 8.104581047896543e-14 r
30293 8.101722197853406e-14 r
30364 8.09942361500107e-14 r
30434 8.096106114398417e-14 r
30515 8.095212070638275e-14 r
30586 8.094352804430849e-14 r
30687 8.094244689394996e-14 r
30757 8.09101203896733e-14 r
30838 8.088608246443095e-14 r
30969 8.088537136640888e-14 r
31060 8.086242169958147e-14 r
31171 8.085667464938796e-14 r
31242 8.084754100445218e-14 r
31322 8.081206672549814e-14 r
31393 8.077678602703532e-14 r
31474 8.074061754217178e-14 r
31565 8.072995771522646e-14 r
31635 8.071555647431342e-14 r
31726 8.068556502173981e-14 r
31797 8.066431999400811e-14 r
31877 8.063893773432879e-14 r
31948 8.057757656949832e-14 r
32019 8.057496669450983e-14 r
32110 8.053443688325003e-14 r
32190 8.053030054308308e-14 r
32261 8.048771180176934e-14 r
32332 8.047459538017192e-14 r
32432 8.047192921670912e-14 r
32523 8.04566089498428e-14 r
32594 8.045494040906933e-14 r
32665 8.040176469556443e-14 r
32735 8.037044593525986e-14 r
32806 8.034209801177491e-14 r
32897 8.032357671552658e-14 r
33018 8.029505876864489e-14 r
33088 8.028083815541955e-14 r
33179 8.025909613166812e-14 r
33260 8.021394058463109e-14 r
33331 8.020987965354678e-14 r
33411 8.019511087326773e-14 r
33492 8.014181208258528e-14 r
33593 8.011902663937886e-14 r
33674 8.010351922527814e-14 r
33744 8.008459323456978e-14 r
33815 8.004615105171332e-14 r
33886 8.000076670298173e-14 r
33997 7.999214016667018e-14 r
34077 7.9956058328868e-14 r
34148 7.992698130965719e-14 r
34219 7.992392883866428e-14 r
34309 7.992262504983738e-14 r
34390 7.987973764809201e-14 r
34461 7.984813143416243e-14 r
34531 7.983961645667835e-14 r
34602 7.981894508095736e-14 r
34673 7.977274145432914e-14 r
34743 7.976944941622789e-14 r
34814 7.976473058243972e-14 r
34885 7.974119115248305e-14 r
34955 7.96822611911484e-14 r
35026 7.967234301838075e-14 r
35117 7.9621023326628e-14 r
35197 7.95940374291119e-14 r
35278 7.955581797205369e-14 r
35359 7.950665827278466e-14 r
35450 7.945869240238811e-14 r
35520 7.941841112181297e-14 r
35591 7.938070428527809e-14 r
35662 7.936736159964951e-14 r
