best_deceptive2_step0_poor1rich9
eval_cnt fitness r/i/p
1 -0.15035377002018704 i
2 -0.168618600545598 i
3 -0.19107145558455346 i
9 -0.4254252540564466 i
19 -0.42768730963735885 r
30 -0.4543212540302637 r
40 -0.498139519717574 r
70 -0.5066163798114345 r
100 -0.5446399143459784 r
148 -0.6118961926637567 r
160 -0.6232683992005198 r
170 -0.8080152053065669 r
190 -0.8839631212378791 r
210 -0.9823416619345496 r
411 -0.9837742547277608 r
432 -0.984632632423756 r
442 -0.9852517850070587 r
452 -0.9859010308106904 r
492 -0.9874023725525792 r
522 -0.9875631241812508 r
583 -0.989230110036029 r
603 -0.9898850004920197 r
654 -0.9924246119622303 r
664 -0.9928138035480906 r
674 -0.9937748395755543 r
684 -0.995469853378364 r
694 -0.9962480307581588 r
704 -0.9973396217769571 r
744 -0.9980365208491827 r
785 -0.9988935865459104 r
825 -0.9992113252200452 r
896 -0.9992113272680015 r
926 -0.9992681711584789 r
936 -0.9992684535079664 r
976 -0.999315382590138 r
996 -0.9995505441032211 r
1027 -0.9998462856755764 r
1097 -0.9998462868844689 r
1128 -0.9998677476297305 r
1158 -0.9998828004844534 r
1168 -0.9999212477650651 r
1239 -0.9999212487403577 r
1309 -0.9999212487910023 r
1329 -0.9999405480983776 r
1409 -0.9999405482789853 r
1439 -0.9999557225243929 r
1510 -0.9999557235956609 r
1540 -0.9999675488125327 r
1651 -0.9999675502878027 r
1682 -0.9999708492266096 r
1732 -0.9999828939106349 r
1803 -0.9999828942872738 r
1894 -0.9999828943536221 r
1974 -0.9999828958314928 r
2065 -0.9999828970490074 r
2146 -0.9999828976695616 r
2185 -0.9999951649535632 r
2257 -0.9999951655927815 r
2327 -0.9999951660464594 r
2408 -0.9999951680157443 r
2489 -0.9999951691843116 r
2580 -0.9999951702805002 r
2650 -0.9999951721140186 r
2721 -0.9999951731279659 r
2792 -0.9999951735664118 r
2862 -0.9999951739338628 r
2933 -0.999995175193098 r
2992 -0.9999965361323048 r
3064 -0.9999965366193716 r
3135 -0.999996537061943 r
3215 -0.99999653742593 r
3286 -0.9999965389459221 r
3367 -0.9999965399541263 r
3458 -0.9999965405571943 r
3528 -0.9999965414257744 r
3609 -0.9999965420178601 r
3690 -0.9999965425296771 r
3780 -0.9999965442400041 r
3861 -0.9999965453508226 r
3962 -0.9999965465084312 r
4043 -0.9999965472268642 r
4113 -0.9999965472594933 r
4193 -0.9999965475860562 r
4264 -0.9999965480557084 r
4335 -0.9999965483644763 r
4415 -0.9999965498133909 r
4486 -0.9999965518129734 r
4557 -0.9999965529047725 r
4637 -0.9999965538931836 r
4708 -0.9999965543733828 r
4779 -0.9999965548478605 r
4849 -0.9999965550025653 r
4930 -0.9999965552530931 r
5001 -0.9999965557976356 r
5071 -0.9999965570705249 r
5152 -0.9999965577053115 r
5233 -0.9999965579110406 r
5303 -0.9999965587261797 r
5374 -0.999996558823602 r
5445 -0.999996559651814 r
5515 -0.999996560563351 r
5596 -0.999996561428855 r
5677 -0.9999965619296882 r
5767 -0.9999965620340541 r
5858 -0.9999965628659772 r
5929 -0.9999965629088491 r
5999 -0.9999965638431715 r
6070 -0.9999965642485789 r
6140 -0.9999965645553959 r
6211 -0.9999965646438558 r
6302 -0.9999965655622484 r
6373 -0.9999965669427012 r
6443 -0.9999965672995362 r
6514 -0.9999965680855775 r
6595 -0.9999965685006329 r
6675 -0.9999965687916351 r
6746 -0.9999965697331429 r
6837 -0.9999965709499581 r
6907 -0.9999965720230991 r
6998 -0.9999965730899968 r
7078 -0.9999965738903425 r
7169 -0.9999965741921646 r
7239 -0.9999965741969613 r
7320 -0.9999965754383088 r
7391 -0.9999965756270092 r
7461 -0.999996577488531 r
7532 -0.999996578292454 r
7623 -0.9999965787314109 r
7703 -0.999996579350938 r
7794 -0.9999965798532843 r
7864 -0.9999965800627015 r
7935 -0.9999965808985143 r
8026 -0.999996582315078 r
8117 -0.999996583456013 r
8197 -0.999996584362601 r
8277 -0.9999965858218418 r
8348 -0.9999965863501851 r
8429 -0.9999965872276261 r
8509 -0.9999965881374792 r
8580 -0.9999965883966142 r
8651 -0.9999965889424753 r
8731 -0.9999965897027412 r
8832 -0.9999965899798999 r
8903 -0.999996590507561 r
8974 -0.9999965919258241 r
9044 -0.9999965920191979 r
9115 -0.9999965932893353 r
9185 -0.9999965937541432 r
9266 -0.9999965943504611 r
9337 -0.9999965955648555 r
9418 -0.9999965964500437 r
9488 -0.999996597371442 r
9579 -0.9999965976648414 r
9659 -0.9999965990321155 r
9750 -0.9999966006811736 r
9830 -0.9999966008995489 r
9901 -0.999996601326327 r
9982 -0.9999966014300702 r
10052 -0.9999966014516415 r
10123 -0.9999966017144827 r
10194 -0.9999966022817166 r
10264 -0.9999966027938482 r
10345 -0.9999966032866737 r
10416 -0.9999966035049329 r
10486 -0.9999966045196436 r
10607 -0.9999966052095008 r
10698 -0.9999966057838414 r
10769 -0.9999966063516066 r
10839 -0.9999966064340672 r
10910 -0.9999966068606526 r
11001 -0.9999966068737942 r
11091 -0.9999966071371883 r
11162 -0.9999966080629564 r
11263 -0.999996608150227 r
11334 -0.9999966086005148 r
11414 -0.9999966089699573 r
11495 -0.999996609103502 r
11566 -0.9999966092111149 r
11656 -0.9999966095540418 r
11737 -0.9999966100754308 r
11808 -0.9999966109694162 r
11889 -0.9999966120733709 r
11959 -0.9999966127559751 r
12030 -0.9999966144098132 r
12100 -0.9999966154532703 r
12181 -0.999996616161086 r
12262 -0.9999966162004916 r
12343 -0.999996616302698 r
