best_rastrigin2_step0_poor7rich3
eval_cnt fitness r/i/p
1 55.577501184646046 i
2 32.68717479352554 i
3 3.6172955016873516 i
49 2.5285547688492755 r
140 1.0891295554204703 r
221 1.0339425846602701 r
310 1.0011317435042812 r
358 0.7318593633103347 p
502 0.25076431287031653 r
572 0.15826254929785932 r
623 0.012864305153616584 r
764 0.012864304963951412 r
814 0.012787591989081193 r
855 0.012683106357481932 r
865 0.01234810313690815 r
885 0.012237634866284708 r
925 0.012155668722492408 r
936 0.011740858602056647 r
946 0.010731215708759123 r
966 0.010254171084277175 r
1016 0.009878959191940595 r
1025 0.008999748938030905 r
1056 0.008772884252245206 r
1067 0.008102971799971215 r
1087 0.006912291672662718 r
1097 0.0064661062659361335 r
1127 0.005592723708360836 r
1158 0.004871166806349692 r
1208 0.0037409850873260098 r
1238 0.0028341619983613953 r
1258 0.0019417880102032825 r
1289 0.0017139136303967462 r
1299 0.0012102099976623037 r
1309 0.0008513871386881533 r
1319 0.0003564390250829774 r
1339 0.00021264245781793534 r
1390 7.607584603164241e-05 r
1420 3.20682645025272e-05 r
1511 3.2068262846962625e-05 r
1541 2.521750615258611e-05 r
1551 2.3878839641611194e-05 r
1561 2.0783651059730346e-05 r
1571 4.697032334632922e-06 r
1581 1.649828199390413e-06 r
1602 1.4657997127187627e-06 r
1622 8.62619792485475e-07 r
1681 5.132266913676631e-07 r
1753 5.132266451823853e-07 r
1762 2.358899067189668e-07 r
1772 1.2243439684311852e-07 r
1844 1.2243435776326805e-07 r
1854 3.814954396830217e-08 r
1935 3.81493379109088e-08 r
1955 2.1247394954571064e-09 r
2035 2.124707521033997e-09 r
2116 2.1246790993245668e-09 r
2187 2.124547648918451e-09 r
2288 2.1244517256491235e-09 r
2358 2.1243806713755475e-09 r
2449 2.1243771186618687e-09 r
2520 2.124231457401038e-09 r
2601 2.1241888248368923e-09 r
2671 2.124124875990674e-09 r
2742 2.1240964542812435e-09 r
2812 2.1239721093024855e-09 r
2903 2.123890396887873e-09 r
2974 2.1238690806058003e-09 r
3024 4.1676884166008676e-10 r
3135 4.1674752537801396e-10 r
3236 4.1673331452329876e-10 r
3317 4.1670844552754716e-10 r
3388 4.1670489281386836e-10 r
3458 4.1663383854029234e-10 r
3539 4.1661252225821954e-10 r
3640 4.1654857341200113e-10 r
3731 4.1653791527096473e-10 r
3801 4.164846245657827e-10 r
3872 4.164562028563523e-10 r
3943 4.164419920016371e-10 r
4013 4.164135702922067e-10 r
4114 4.164064648648491e-10 r
4205 4.163815958690975e-10 r
4286 4.163069888818427e-10 r
4407 4.162998834544851e-10 r
4477 4.162679090313759e-10 r
4548 4.162572508903395e-10 r
4679 4.162252764672303e-10 r
4800 4.161861966167635e-10 r
4871 4.161577749073331e-10 r
4952 4.161471167662967e-10 r
5042 4.161364586252603e-10 r
5112 4.1607606249272067e-10 r
5212 4.1600500821914466e-10 r
5282 4.1598724465075065e-10 r
5362 4.1597303379603545e-10 r
5433 4.1591619037717464e-10 r
5524 4.1587355781302904e-10 r
5594 4.1586645238567144e-10 r
5685 4.1583092524888343e-10 r
5765 4.157811872573802e-10 r
5846 4.157278965521982e-10 r
5917 4.157207911248406e-10 r
5987 4.157101329838042e-10 r
6058 4.15695922129089e-10 r
6149 4.156675004196586e-10 r
6220 4.156390787102282e-10 r
6310 4.15624867855513e-10 r
6391 4.15589340718725e-10 r
6462 4.15553813581937e-10 r
6553 4.154969701630762e-10 r
6633 4.154756538810034e-10 r
6724 4.154330213168578e-10 r
6795 4.1541170503478497e-10 r
6865 4.1540459960742737e-10 r
6936 4.1537617789799697e-10 r
7027 4.1536196704328177e-10 r
7168 4.1529801819706336e-10 r
7239 4.1526249106027535e-10 r
7309 4.1524117477820255e-10 r
7380 4.1521275306877214e-10 r
7461 4.1514169879519613e-10 r
7531 4.1510617165840813e-10 r
7602 4.150422228121897e-10 r
7673 4.150280119574745e-10 r
7743 4.149995902480441e-10 r
7864 4.149356414018257e-10 r
7955 4.148787979829649e-10 r
8066 4.148716925556073e-10 r
8137 4.148148491367465e-10 r
8248 4.148077437093889e-10 r
8329 4.147722165726009e-10 r
8399 4.147473475768493e-10 r
8470 4.147189258674189e-10 r
8540 4.1467984601695207e-10 r
8611 4.1466208244855807e-10 r
8692 4.1465142430752167e-10 r
8773 4.1460879174337606e-10 r
8843 4.1455194832451525e-10 r
8944 4.1454839561083645e-10 r
9015 4.1448089405093924e-10 r
9085 4.1441694520472083e-10 r
9156 4.1440983977736323e-10 r
9247 4.1439207620896923e-10 r
9317 4.1436010178586e-10 r
9388 4.143210219353932e-10 r
9459 4.142606258028536e-10 r
9539 4.142322040934232e-10 r
9610 4.142250986660656e-10 r
9681 4.142215459523868e-10 r
9772 4.142108878113504e-10 r
9852 4.141682552472048e-10 r
9953 4.141256226830592e-10 r
10044 4.141007536873076e-10 r
10125 4.14040357554768e-10 r
10216 4.140261467000528e-10 r
10286 4.1400483041798e-10 r
10367 4.1395509242647677e-10 r
10438 4.1391601257600996e-10 r
10518 4.1385561644347035e-10 r
10589 4.1380587845196715e-10 r
10680 4.1378456216989434e-10 r
10771 4.1377035131517914e-10 r
10841 4.1374192960574874e-10 r
10922 4.1371350789631833e-10 r
11013 4.1369929704160313e-10 r
11093 4.1369219161424553e-10 r
11225 4.136566644774575e-10 r
11295 4.136424536227423e-10 r
11366 4.136033737722755e-10 r
11437 4.135891629175603e-10 r
11517 4.135571884944511e-10 r
11588 4.135145559303055e-10 r
11679 4.134932396482327e-10 r
11749 4.134399489430507e-10 r
11820 4.134008690925839e-10 r
11891 4.133866582378687e-10 r
11961 4.133511311010807e-10 r
12032 4.133049458232563e-10 r
12133 4.1328362954118347e-10 r
12224 4.1324454969071667e-10 r
12314 4.1318770627185586e-10 r
12425 4.1317349541714066e-10 r
12496 4.1312731013931625e-10 r
12577 4.1309533571620705e-10 r
12678 4.1307401943413424e-10 r
