pass_rich_deceptive10_step0_poor5rich5
eval_cnt worst_rich_fitness new_rich_fitness
11 -0.06723129823506234 -0.09041354123319077
12 -0.06723129823506234 -0.10608480857522283
13 -0.06723129823506234 -0.12650495125674574
14 -0.06723129823506234 -0.09805317163479182
15 -0.06723129823506234 -0.09303805351644634
55 -0.11729395326051202 -0.11803242312655648
84 -0.13685058739546557 -0.13841999837435542
93 -0.1391827389794372 -0.16956632797757518
94 -0.1391827389794372 -0.14463935287558488
195 -0.16450310904155147 -0.20442970583128803
326 -0.1851557636473963 -0.19933532230659656
484 -0.21251162306978721 -0.21512551738468388
678 -0.23080841020455858 -0.24447296687307046
1020 -0.274169562480073 -0.2813572535529277
1060 -0.2813572535529277 -0.2956750879969559
1604 -0.291026564542748 -0.292291321377491
1613 -0.292291321377491 -0.29263084523989596
1663 -0.29263084523989596 -0.3179426950636409
1896 -0.3179426950636409 -0.32112255154062125
2095 -0.3185172076196658 -0.4050487210405529
2702 -0.3314241827091647 -0.33872240040890733
2741 -0.33872240040890733 -0.34247219384112493
3568 -0.3406458548093326 -0.35865580718498064
3669 -0.35865580718498064 -0.37513916001137876
3757 -0.37513916001137876 -0.378400470238101
3777 -0.378400470238101 -0.3818952134888194
3789 -0.3818952134888194 -0.3991211069957202
3990 -0.392316755866471 -0.3982511935328718
4230 -0.3982511935328718 -0.4312992289644704
4342 -0.41831248705452545 -0.42394033458849856
4514 -0.42394033458849856 -0.42916039156989055
4876 -0.4254228387536267 -0.4369214838191875
6137 -0.4347548513613864 -0.4429210242336628
6308 -0.4429210242336628 -0.4580144634654734
28982 -0.4566582701129224 -0.4729403985941277
32208 -0.4597675347288109 -0.47192884277413805
33392 -0.47192884277413805 -0.47877929746283365
34569 -0.4794871701374729 -0.4928333618659257
34975 -0.4928333618659257 -0.5173994108511618
61268 -0.5291324199350991 -0.5309263292771896
62764 -0.5309263292771896 -0.6024336055445624
63053 -0.5322395101255971 -0.5357917329111448
73540 -0.5371784603559424 -0.5400498935963054
74982 -0.5400498935963054 -0.5438622874389863
96411 -0.5539554476790868 -0.5691058773902198
97595 -0.5691058773902198 -0.569666700803819

11 -0.08840274328494056 -0.09616294207584702
12 -0.08840274328494056 -0.21505437555738138
13 -0.08840274328494056 -0.19441355381102118
15 -0.08840274328494056 -0.17192121353398557
105 -0.20340356320793312 -0.21518049026506042
357 -0.25333202742863253 -0.2706237080339793
407 -0.2706237080339793 -0.271294173053094
695 -0.32112817322799614 -0.32565834326444887
841 -0.3215556690230546 -0.322729114953446
1103 -0.322729114953446 -0.3408845168607558
1330 -0.3344489439115895 -0.38021295290059354
1331 -0.3344489439115895 -0.343771746836679
2252 -0.3457835528931089 -0.3463477533694961
2263 -0.3463477533694961 -0.3466039560393081
2303 -0.3476356869093979 -0.34778369445434815
2313 -0.34778369445434815 -0.34833194070357293
4260 -0.3499330125852688 -0.3757763321454923
4356 -0.3757763321454923 -0.39970121087954613
4571 -0.39059503545716523 -0.4206529771426501
4924 -0.39970121087954613 -0.4041586613757799
