best_dj2_step1_poor7rich3
eval_cnt fitness r/i/p
1 19.41615524490565 i
2 6.755975908401231 i
3 0.9609818998556838 i
5 0.7864600031267206 i
15 0.7522320167664842 p
70 0.6960909100599825 r
80 0.6387746677848108 r
90 0.5416978387268084 r
100 0.4206428369690092 r
110 0.3476115325985408 r
120 0.2606421488914785 r
130 0.2232124987117396 r
141 0.2173572876150804 r
171 0.17463102061726898 r
181 0.13789327116895078 r
191 0.09917670198609282 r
221 0.0907526254506077 r
241 0.05911961060779254 r
261 0.04196738932887374 r
271 0.04115128095254194 r
311 0.02751759210116617 r
321 0.023590325132217104 r
341 0.020791343417004587 r
351 0.0035603749819903725 r
361 0.0007420439284984819 r
421 0.0003100029904619286 r
491 2.7180209218593843e-05 r
561 2.4875958006487367e-05 r
571 2.327242973367617e-05 r
581 2.1010702377016663e-05 r
601 1.72578772875813e-05 r
611 1.600933156375276e-05 r
631 1.2346666321874799e-05 r
651 1.0815703450408721e-05 r
671 7.595169331761513e-06 r
691 3.8050085543848294e-06 r
751 3.1915349557750746e-07 r
861 3.191534899329691e-07 r
871 2.9068721445167685e-07 r
891 2.3341544680548008e-07 r
911 1.6066234927240612e-07 r
921 1.5377566789458694e-07 r
981 8.472879837386785e-08 r
1022 8.406658900461442e-08 r
1062 8.306297148922186e-08 r
1092 8.121561319572777e-08 r
1133 3.133769596296787e-10 r
1203 3.1337661800710363e-10 r
1264 2.920358959768491e-10 r
1395 2.9203286877343326e-10 r
1415 1.434986052722408e-10 r
1486 1.4349620250475578e-10 r
1557 1.434953531963912e-10 r
1626 1.2682182305837008e-10 r
1657 8.731663708620536e-11 r
1728 8.731525861784942e-11 r
1799 8.731411090987672e-11 r
1869 8.731393254022746e-11 r
1939 9.21078738010447e-12 r
2011 9.210637259649754e-12 r
2081 9.210305248707391e-12 r
2162 9.210219108318786e-12 r
2233 9.210036716073366e-12 r
2313 9.209830227924837e-12 r
2384 9.209736640715909e-12 r
2465 9.209393198620785e-12 r
2535 9.209140570585278e-12 r
2606 9.208942486283163e-12 r
