pass_rich_rosenbrock10_step0_poor5rich5
eval_cnt worst_rich_fitness new_rich_fitness
11 5238.635772193413 1113.0693924410955
12 5238.635772193413 1669.0309529081565
13 5238.635772193413 1883.616412380718
14 5238.635772193413 3293.4265774142314
15 5238.635772193413 5004.219401922087
25 1840.3706366384683 1778.3170908686257
45 1748.0221679151173 1576.3452709054393
55 1648.4245364252076 1570.8135410552593
65 1644.301072985808 1525.4974912271382
75 1525.4974912271382 1519.554630852765
105 1517.1083373098918 1464.521930879421
115 1464.521930879421 1368.2963793966856
125 1342.7902993704865 1212.9074049819503
145 1201.8104693616278 1195.2992680132807
155 1183.2764405633093 1125.8579873918784
165 1151.5565232413824 1104.4719710255433
175 1125.8579873918784 1073.5782574022314
185 1073.5782574022314 1014.5707468132213
195 1015.1972440580066 969.4774334385698
205 1014.5707468132213 954.349311295881
214 954.349311295881 889.0481918996293
215 954.349311295881 945.4761873578016
224 945.4761873578016 821.1189537939713
225 945.4761873578016 919.3083968614999
234 910.2380777059439 865.1325303866531
235 910.2380777059439 835.1853583908915
244 858.083606080658 823.2845632082865
245 858.083606080658 753.8988538635201
254 823.2845632082865 809.5891253834099
255 823.2845632082865 779.3013936112701
264 793.9309846544265 673.9133224976706
265 793.9309846544265 748.753342633063
275 753.8988538635201 718.553934227081
284 718.553934227081 700.5533173670806
294 700.5533173670806 682.0339783757487
295 700.5533173670806 671.301609112759
304 671.301609112759 648.9150062394691
305 671.301609112759 612.0338930281124
315 647.1611365093587 610.7141569598587
325 615.1516028537899 569.6107393908092
335 610.7141569598587 601.1419664148905
355 601.1419664148905 509.72495877020776
373 562.8480315338599 542.2150370951639
374 562.8480315338599 522.6411991474274
375 562.8480315338599 533.1124336605234
383 527.174867954177 496.85745520205006
385 527.174867954177 515.7857036543312
392 515.7857036543312 514.686874620014
393 515.7857036543312 511.23314567088113
394 515.7857036543312 513.7739721843636
403 493.47489363233984 475.84033613696397
404 493.47489363233984 491.7124329848305
405 493.47489363233984 484.35708511485234
412 472.360131212718 433.3507932319515
413 472.360131212718 449.5182478436095
414 472.360131212718 421.53566005385323
423 433.3507932319515 422.40426715319677
433 422.40426715319677 411.1697703733888
434 422.40426715319677 387.16708299642085
435 422.40426715319677 396.7414369802203
442 391.47906734276836 390.4103503800019
443 391.47906734276836 367.80366178330365
444 391.47906734276836 340.8264495246968
445 391.47906734276836 367.8475451209217
454 374.53818625490095 358.2524687336622
455 374.53818625490095 346.7799741842121
464 367.80366178330365 322.0896842724263
473 358.2524687336622 357.0977116791673
474 358.2524687336622 339.89973986276976
475 358.2524687336622 326.2287305661205
484 339.89973986276976 333.8199990602259
485 339.89973986276976 292.6078787722059
493 333.8199990602259 329.60267495089255
495 333.8199990602259 306.32073636582385
503 326.1172217968313 309.0427665592281
504 326.1172217968313 311.9827918018984
505 326.1172217968313 312.201083129134
513 309.0427665592281 279.1625776601101
515 309.0427665592281 269.0558379093214
542 279.1625776601101 269.59113734615386
543 279.1625776601101 258.1712646755674
544 279.1625776601101 258.03352106685816
545 279.1625776601101 259.75489372203623
552 258.1712646755674 243.39758466938932
553 258.1712646755674 249.9136392027305
555 258.1712646755674 256.10347847521086
562 247.88378356435194 236.6719698767408
565 247.88378356435194 225.60309728932836
571 236.6719698767408 235.62429985774148
573 236.6719698767408 225.92427749837987
575 236.6719698767408 206.2848457322857
585 225.92427749837987 223.22250855420666
595 221.01899409089833 217.24047906344146
603 212.99693235804918 211.03139524102627
604 212.99693235804918 208.3809313124295
605 212.99693235804918 201.0920104523357
613 206.28660406502195 197.96695513861138
614 206.28660406502195 204.7278532561841
633 197.96695513861138 176.9156543169808
644 181.9633483263208 181.21401250138257
645 181.9633483263208 173.5475643185092
694 158.2737997334179 155.35950365679616
695 158.2737997334179 154.5590057140169
705 155.35950365679616 153.81290030099365
754 147.0055809080986 140.6991568590364
755 147.0055809080986 137.03578180726046
765 139.20684620925707 130.9960296338557
775 138.62078231527582 127.44063705729283
805 132.09084528218878 128.00465329588766
815 128.00465329588766 120.53464103292114
825 127.30767684828547 123.55023598202679
843 123.55023598202679 123.01218146312182
845 123.55023598202679 114.68993047822012
865 114.68993047822012 109.36595227212776
885 110.29566149410073 109.50436159932475
954 103.05642798800558 101.58865400425454
955 103.05642798800558 100.87005261600717
975 100.87005261600717 95.23825696702191
1013 94.48302041624015 73.10853350853587
1025 93.45136426348719 90.18623892681235
1055 90.18623892681235 89.40683333483948
1063 89.40683333483948 88.12896634834797
1064 89.40683333483948 85.146315875554
1073 82.80430926015497 80.097281546786
1075 82.80430926015497 79.72841827679444
1085 80.097281546786 78.97366535286262
1095 79.72841827679444 76.98833091389153
1103 76.98833091389153 73.5788053973584
1114 74.93271098972255 74.22458260661854
