pass_rich_dj2_step1_poor1rich9
eval_cnt worst_rich_fitness new_rich_fitness
131 25.556665400223828 23.595494313645542
132 25.556665400223828 22.723232794551752
585 18.32026854840436 12.590845935874249
586 18.32026854840436 12.312722102493755
706 12.651465022941426 9.698460031101622
707 12.651465022941426 9.528769750256183
1715 5.143006822471495 1.7062591571931296
1716 5.143006822471495 1.2036212250539728
2987 2.517352749250431 1.9870144822055917
3218 2.2584630017967857 2.0951438464543384
3219 2.2584630017967857 2.056365535234388
3824 0.9292622338945966 0.897193651255555
4873 0.020155085798422782 0.004667506435542397

21 40.00210147112219 39.9616598665705
31 39.44332245717057 38.98748668154687
41 38.98748668154687 38.485573863063635
61 38.290176146978105 37.36829135736501
101 36.07785543153622 35.92136734769108
111 35.86771599764775 34.95295890993081
181 34.425599319226194 33.86534068223821
201 33.73716562974373 33.281005331814896
241 32.06761639166636 31.94531169410144
251 31.94531169410144 30.953838424988522
281 30.1991781507516 29.91709872622034
291 29.91709872622034 29.618375915730653
311 29.618375915730653 29.341346403560873
321 29.331430448789504 28.96070342748604
341 28.96070342748604 28.24846449870504
351 28.24846449870504 28.110310228554468
361 28.110310228554468 27.543036104821276
371 27.543036104821276 27.07632577167032
381 27.07632577167032 26.464067912177665
451 25.09303616281646 24.626355164735834
461 24.626355164735834 24.4898105214264
481 24.124917124452644 23.874325556660978
521 23.63385064670383 23.506725948332438
541 23.451697385025675 22.928757452822115
561 22.928757452822115 22.815080092736537
571 22.45018717692345 21.895603272558088
581 21.54325574508268 21.08278471300131
621 21.08278471300131 20.6668080878892
741 18.051373673219402 14.202187435766373
742 18.051373673219402 14.069745209275096
762 17.38202122753311 17.303288059238525
802 16.7603381062774 16.711388897137116
822 16.711388897137116 16.57865835088913
852 16.030730462874548 15.80709295585094
882 15.52112832130474 15.380294879124387
892 15.267050899217482 15.106373682919402
912 14.809380492731128 14.748298541058759
922 14.392157191030286 14.236973896894156
962 13.666572874533458 13.290493213574713
1022 13.089721230207283 13.02456521063193
1082 12.095286329798512 9.715628798502875
1083 12.095286329798512 9.678101353768547
1113 11.755440463223998 11.692024344195419
1123 11.274282883866665 11.223476209039632
1133 11.223476209039632 11.212675600521287
1143 11.212675600521287 11.183117004149189
1153 11.183117004149189 10.961731206970907
1223 9.676075363205236 9.638003766630359
