pass_rich_dj10_step1_poor5rich5
eval_cnt worst_rich_fitness new_rich_fitness
11 72.43788873589456 39.57323854361274
25 85.80691850508788 85.67187226886278
35 85.35390242298357 85.05909106712778
45 84.218922992525 83.90550956330168
55 82.90440569288612 82.00158966075833
75 82.00158966075833 81.95675551065095
85 81.86129168275491 80.61625152518853
95 80.61625152518853 80.2268170952321
105 80.2268170952321 79.45582710713478
115 79.45582710713478 78.2992678820111
125 78.2992678820111 77.90696253497518
145 77.90696253497518 76.09006697834619
165 76.09006697834619 75.19281169135836
174 75.19281169135836 75.15906687785551
175 75.19281169135836 74.9493152181116
183 74.36585379918054 73.94151056077298
184 74.36585379918054 72.72794555193137
185 74.36585379918054 73.42287517880172
194 72.72794555193137 72.70408762489832
204 72.70408762489832 71.48487160991013
205 72.70408762489832 71.90247051722217
214 71.48487160991013 71.13217619949701
224 70.7915089079158 70.55708189145837
234 70.2291332053582 69.93554801130733
235 70.2291332053582 69.69448105718656
243 69.69448105718656 69.48256910415026
244 69.69448105718656 68.850596123429
245 69.69448105718656 67.88608870927825
254 67.88608870927825 67.65800520038917
255 67.88608870927825 66.78202730967114
263 66.78202730967114 65.94819426518349
264 66.78202730967114 66.0145006978506
265 66.78202730967114 65.58549377287416
272 65.94819426518349 65.87879769250463
273 65.94819426518349 65.23669224243189
275 65.94819426518349 65.82378930492862
282 65.58549377287416 64.98848847034972
284 65.58549377287416 64.46824877979917
285 65.58549377287416 64.59982864313457
294 64.59982864313457 63.82501090826992
295 64.59982864313457 64.03572537409347
303 63.82501090826992 63.554233685027675
304 63.82501090826992 62.890302609507614
305 63.82501090826992 62.74836488355737
312 62.890302609507614 62.60876656537803
313 62.890302609507614 62.16073219310411
315 62.890302609507614 62.36649080908543
322 62.36649080908543 62.121544385510916
323 62.36649080908543 62.14373848035008
324 62.36649080908543 61.728091974498504
325 62.36649080908543 61.94112876287853
332 61.728091974498504 61.31969339281592
333 61.728091974498504 61.00609499115941
334 61.728091974498504 60.303972806692144
335 61.728091974498504 60.597385865748755
343 60.597385865748755 60.339760996207445
345 60.597385865748755 59.66989851492519
353 60.28478537375461 59.15155933150232
354 60.28478537375461 59.63599002602482
355 60.28478537375461 58.86792081115894
362 59.32178719413061 58.91193230600873
363 59.32178719413061 59.28114798706619
364 59.32178719413061 58.75508886500021
365 59.32178719413061 57.6291617207065
373 58.86792081115894 58.64816675006618
374 58.86792081115894 58.14232188514145
375 58.86792081115894 57.43112246803414
382 58.11155106742433 57.47623450526945
383 58.11155106742433 57.75195627899157
384 58.11155106742433 58.03031711149879
385 58.11155106742433 57.587672765128865
392 57.587672765128865 57.337820152909636
394 57.587672765128865 57.45074595912324
395 57.587672765128865 56.3421268766284
402 57.337820152909636 56.02779230395691
404 57.337820152909636 55.730639399192924
405 57.337820152909636 55.963708976862215
414 55.963708976862215 55.054946141604844
415 55.963708976862215 55.872832623695096
425 55.557453363800214 55.32470549006888
432 55.32470549006888 55.133996836342035
433 55.32470549006888 55.00181150548697
434 55.32470549006888 54.44450971417999
435 55.32470549006888 54.990185234431024
442 54.50834592024542 53.734809219475785
443 54.50834592024542 54.447201452084336
444 54.50834592024542 53.97578112100337
445 54.50834592024542 52.96291218808571
452 53.734809219475785 53.64410438564374
453 53.734809219475785 53.20183360035438
454 53.734809219475785 52.51524258779024
455 53.734809219475785 53.34163905047721
463 52.834486003146246 52.015919644224354
465 52.834486003146246 52.05867242046993
472 52.51524258779024 52.25634630165157
473 52.51524258779024 51.66537783499844
474 52.51524258779024 51.18554794876563
475 52.51524258779024 51.24252533414147
483 51.66537783499844 51.262302615724366
484 51.66537783499844 50.396734395020424
485 51.66537783499844 51.62786073780673
492 51.24252533414147 50.88407615089059
494 51.24252533414147 50.87746213674758
495 51.24252533414147 50.69600532879864
503 50.69600532879864 50.00448297899078
504 50.69600532879864 49.82888539605521
513 50.00448297899078 49.468552427206866
514 50.00448297899078 49.82250504327995
515 50.00448297899078 48.833930125167676
524 49.47553346001033 48.92475153651064
532 49.089152722267826 47.98489306149506
533 49.089152722267826 48.49636674877026
534 49.089152722267826 48.40823597057566
535 49.089152722267826 47.59974822384615
542 48.40823597057566 47.64796708540475
543 48.40823597057566 47.73445757624389
545 48.40823597057566 47.79382370301992
555 47.67293589063224 46.75150709489306
562 47.59974822384615 47.47315862553968
563 47.59974822384615 46.73640600949155
564 47.59974822384615 46.98577399967084
565 47.59974822384615 46.30695221024061
572 46.73640600949155 45.5448142981665
573 46.73640600949155 46.02030899828405
574 46.73640600949155 45.556324389693664
575 46.73640600949155 45.85101337782146
582 45.85101337782146 45.84763928764294
584 45.85101337782146 45.02410701802179
585 45.85101337782146 44.51490802051369
592 45.220907828394786 45.08419977049636
595 45.220907828394786 44.335290463166395
602 44.98973509389786 44.665396748331275
603 44.98973509389786 44.22150219132616
605 44.98973509389786 44.31631596938513
612 44.31631596938513 44.053288326523045
613 44.31631596938513 43.17626300581036
614 44.31631596938513 43.12369400946707
615 44.31631596938513 43.781722022918984
642 42.70711930247299 42.1159446368882
643 42.70711930247299 41.746563408436955
644 42.70711930247299 42.412123859721056
645 42.70711930247299 42.60529703944355
653 42.141335908649765 41.55806480337587
654 42.141335908649765 41.80620119930818
655 42.141335908649765 41.528460754300895
664 41.55806480337587 41.45184732421104
665 41.55806480337587 41.476541868249626
672 41.476541868249626 40.89239230169238
673 41.476541868249626 41.154505763747025
674 41.476541868249626 41.10752215957174
675 41.476541868249626 41.16550797760047
683 40.89239230169238 39.91148957817195
684 40.89239230169238 40.31134508738544
695 40.16849975800606 38.78867198269703
705 39.608645060479894 38.3708207293291
712 39.52053242480879 38.99433047136522
714 39.52053242480879 39.26936299245668
715 39.52053242480879 38.71626594286401
725 38.770639596912346 38.319699158707444
734 38.3708207293291 38.14955991267338
735 38.3708207293291 36.98568234325414
743 38.14955991267338 37.060672786666956
744 38.14955991267338 37.35736277442752
745 38.14955991267338 37.498437220827256
754 37.35736277442752 36.71110769392783
755 37.35736277442752 36.488878686143465
764 36.71110769392783 36.07133305567659
772 36.488878686143465 36.45377942442539
774 36.488878686143465 36.28838065157346
775 36.488878686143465 35.99407411153456
783 36.07133305567659 35.82973280091932
784 36.07133305567659 35.705182052988086
785 36.07133305567659 35.59586937379229
793 35.764816639866424 35.562180857726155
794 35.764816639866424 35.29920827397264
795 35.764816639866424 35.442773229074774
